# JD   5-sigma-depth
6.022099439976257418e+04 2.392988488783428380e+01
6.022300614534094348e+04 2.396873712186196315e+01
6.022398783021794225e+04 2.325487533058200285e+01
6.022413245753730735e+04 2.356624933960179646e+01
6.022598815935348102e+04 2.350461940356547075e+01
6.025106168849409005e+04 2.387282774785326822e+01
6.042840676746684767e+04 2.308843970072156537e+01
6.047641668487090647e+04 2.355982283479892558e+01
6.048939972998529265e+04 2.306859068567613491e+01
6.049040775262265379e+04 2.332784095302638505e+01
6.051832593204031582e+04 2.323215540366728504e+01
6.052516536997625371e+04 2.372718534981274985e+01
6.052732627237865381e+04 2.387679889709917092e+01
6.052732860343271022e+04 2.379682058417049717e+01
6.053132403214469377e+04 2.340502875352015266e+01
6.057300680459558498e+04 2.350734715731300639e+01
6.059011015945349209e+04 2.405347654245968414e+01
6.060112505751124263e+04 2.319310117789155612e+01
6.060810473025577085e+04 2.357937018076173530e+01
6.062603235294979095e+04 2.272354494604597264e+01
6.082732572440960939e+04 2.356000600412044932e+01
6.082929322514434898e+04 2.337235690480347472e+01
6.085639693939738936e+04 2.353837840527951286e+01
6.085639739453329094e+04 2.355134600685974533e+01
6.086237816344075691e+04 2.288555024187667186e+01
6.087134520040098869e+04 2.255082531749473063e+01
6.087218406772667367e+04 2.315713467915478674e+01
6.087340001789735834e+04 2.319569402558990490e+01
6.087635945179022383e+04 2.335405018837112578e+01
6.087637426331827010e+04 2.337290416104723079e+01
6.088240020758651372e+04 2.309396628397095341e+01
6.089925817559150164e+04 2.292981980921685903e+01
6.090025610296022205e+04 2.366790902252317608e+01
6.091024591292122932e+04 2.356940689026012592e+01
6.091321666809120507e+04 2.375470765327428069e+01
6.091321713862166507e+04 2.375230045088943953e+01
6.093028377686219028e+04 2.316627766353249385e+01
6.093602878166449955e+04 2.382075276134192876e+01
6.093799466738385672e+04 2.362614791203278486e+01
6.094800452895064518e+04 2.340561500704684406e+01
6.095711012220323028e+04 2.306522705007338558e+01
6.095717356994131114e+04 2.269359169095759299e+01
6.096814276408348815e+04 2.404213782111003539e+01
6.097108665026140079e+04 2.372814032884164348e+01
6.097613332362531946e+04 2.367893429681846129e+01
6.098711195513890561e+04 2.332147938058184167e+01
6.098801938391116710e+04 2.394218056478941392e+01
6.098803188115171361e+04 2.390309107857446946e+01
6.099303319930772705e+04 2.363505647183218628e+01
6.125533043285156600e+04 2.263357603735097001e+01
6.125535248329595925e+04 2.301606198096576605e+01
6.126037244728533551e+04 2.312073715292356368e+01
6.129108132057200419e+04 2.337889429979140488e+01
6.129721199135101779e+04 2.360189802279327154e+01
6.130300666336584254e+04 2.345048779548919882e+01
6.130302143452364544e+04 2.340363816322662416e+01
6.134008087649868685e+04 2.340672864378589324e+01
6.135605923259590782e+04 2.360456723373771837e+01
6.135706610897077189e+04 2.353396334169735127e+01
6.135811471292359056e+04 2.330481048957037871e+01
6.136505367247256072e+04 2.326320442515410747e+01
6.152840375223345472e+04 2.341226574156312878e+01
6.158341304030878382e+04 2.331062708324271426e+01
6.158543156741095299e+04 2.335183587186156018e+01
6.160032889062971662e+04 2.361419879570593494e+01
6.160838018031741376e+04 2.252145187913657054e+01
6.161033910968775308e+04 2.285777193134938301e+01
6.161142306684515643e+04 2.289694019989618567e+01
6.162014642229180026e+04 2.332949485232907705e+01
6.162014732127737807e+04 2.330298250436085539e+01
6.162335738268201385e+04 2.330618742983421043e+01
6.162335916608007392e+04 2.334759310842691704e+01
6.163628792650068499e+04 2.264536476563294798e+01
6.163824452015732822e+04 2.294378796657875341e+01
6.163925157816759020e+04 2.250587102233233594e+01
6.164225867004630709e+04 2.293696166133521785e+01
6.164828520441598084e+04 2.345889406571069458e+01
6.164828836516420415e+04 2.339070671527389678e+01
6.165404781825823011e+04 2.359435922223727289e+01
6.166299482403151342e+04 2.149215893495949103e+01
6.166300947728568281e+04 2.168665518668907666e+01
6.166499936932588753e+04 2.306784292659963853e+01
6.166500071618423681e+04 2.300151624468983158e+01
6.166800831284843298e+04 2.321778671270001126e+01
6.167001074373578740e+04 2.351111124864889845e+01
6.167716666305655963e+04 2.380143510783667438e+01
6.167898552043396194e+04 2.320522824396277528e+01
6.171905188358398300e+04 2.295886325695139263e+01
6.172703228358967317e+04 2.340483273962586708e+01
6.184540766027083737e+04 2.199460129085655069e+01
6.186739201761351433e+04 2.326414725571969910e+01
6.186739876626307523e+04 2.314679855062700042e+01
6.186739921609901648e+04 2.307024026657859750e+01
6.189036223303023144e+04 2.297284557124378068e+01
6.189036267971040797e+04 2.318788128486313127e+01
6.189038086911746359e+04 2.328993039821434508e+01
6.199434311108677502e+04 2.263225501581442245e+01
6.206308578832248895e+04 2.347586825891920270e+01
6.206308623544362490e+04 2.345724442395668063e+01
6.206613411097912467e+04 2.366465025800409094e+01
6.207311417999434343e+04 2.266105309741859841e+01
6.208604222077871236e+04 2.330875903336847443e+01
6.208906780505373899e+04 2.344079556465034742e+01
6.232542723081964505e+04 2.299898685750679661e+01
6.234729247319108981e+04 2.312368984530598937e+01
6.234931658416571736e+04 2.333607144346128237e+01
6.235635137726327957e+04 2.330838323055287020e+01
6.237635708269746101e+04 2.229967332719752449e+01
6.237711508038891043e+04 2.299254099914896443e+01
6.239400399650912732e+04 2.326828124860270108e+01
6.240000698349853337e+04 2.209482180698509879e+01
6.240200492227524956e+04 2.264594861379288204e+01
6.240222238163708971e+04 2.260111503375383890e+01
6.240516221763538488e+04 2.256460612487821749e+01
6.240721009467868134e+04 2.306523853357196785e+01
6.243016848876250879e+04 2.228767501186332467e+01
6.243513534346302185e+04 2.290809305743990976e+01
6.244510956705653371e+04 2.323761741457180818e+01
6.244809760040776746e+04 2.313388842285992553e+01
6.245603425096382853e+04 2.287063075269211510e+01
6.245605549107312982e+04 2.289167609562264261e+01
6.245909592591281398e+04 2.240048905097944498e+01
6.259541037736679573e+04 2.307300591665221390e+01
6.261939136290543684e+04 2.326037996787265172e+01
6.263535082555966801e+04 2.310207322816191677e+01
6.267324948386291362e+04 2.227239929576089850e+01
6.270234241826966172e+04 2.306762296805586843e+01
6.270234287837595912e+04 2.304850765737521101e+01
