# JD   5-sigma-depth
6.050220596893047332e+04 2.376981922028843286e+01
6.050329267918011465e+04 2.353710530598366191e+01
6.052830623248955089e+04 2.367494444003746423e+01
6.052830748333745578e+04 2.364313156974467844e+01
6.058102245033893269e+04 2.376512967062290826e+01
6.061303953044899390e+04 2.359555971442578581e+01
6.087921697079803562e+04 2.360760233098287486e+01
6.088524259000438906e+04 2.304736583806718642e+01
6.090514332843747252e+04 2.350599530977406459e+01
6.091305764270779764e+04 2.362317164185581575e+01
6.124020632097366615e+04 2.343069670192338805e+01
6.126119192317514535e+04 2.390169213136871207e+01
6.126120952634555579e+04 2.343003869625863089e+01
6.126217289761736902e+04 2.389189472643062473e+01
6.129914795275240613e+04 2.325632307150146261e+01
6.152933802984123031e+04 2.344207359852767070e+01
6.152933844564524770e+04 2.349558627010015499e+01
6.155827932134824368e+04 2.310892123342542348e+01
6.156036897121126094e+04 2.362111975997214941e+01
6.161708496861467574e+04 2.379607171667175081e+01
6.193924070349839894e+04 2.325104702247110211e+01
6.197010344529247232e+04 2.348923521321667351e+01
6.197010385589113866e+04 2.348680142755733513e+01
6.197216131711367780e+04 2.378206544560052649e+01
6.197216173929617071e+04 2.379069260288130749e+01
6.197216258509820909e+04 2.375586339860987195e+01
6.197720840002057230e+04 2.338431462081820200e+01
6.199916745120133419e+04 2.367391301909169599e+01
6.203014571972136036e+04 2.405135059024354405e+01
6.224331105271058186e+04 2.327114082492251157e+01
6.236008467963116709e+04 2.370563224479765907e+01
6.268823327810661431e+04 2.232895079358165091e+01
6.271124752502235060e+04 2.388258672466271193e+01
6.271125769323849090e+04 2.402929081614214368e+01
6.271212822971009882e+04 2.371699709448381910e+01
6.273609469299584453e+04 2.394985892823236640e+01
6.273609512386489951e+04 2.395010736720655231e+01
6.273803670759186934e+04 2.373586677574904868e+01
6.277601104670261702e+04 2.323459968588250746e+01
6.277601239395955054e+04 2.322337778908632089e+01
6.280402362982439081e+04 2.328294350183713135e+01
6.300835984725401067e+04 2.388092807066612266e+01
6.303837037159319880e+04 2.290595458709475452e+01
6.304134142601687199e+04 2.345549723609338244e+01
6.306124881937148166e+04 2.332088224654732755e+01
6.306130615217056766e+04 2.250923425054055116e+01
6.310113874507106812e+04 2.365389201656729057e+01
6.312215842542540486e+04 2.296413206378509742e+01
6.315901657689391141e+04 2.351605324358181548e+01
6.339623294383311440e+04 2.344932632832543717e+01
6.339623586290900130e+04 2.346127376338496617e+01
6.341935372605914745e+04 2.307048547158179730e+01
6.342727445291684126e+04 2.325888762080444039e+01
6.347615387843411736e+04 2.351244728852363863e+01
6.348017535566239530e+04 2.366526457962888230e+01
6.348017665409009351e+04 2.377880461460539152e+01
6.374228349294114014e+04 2.323171918255622614e+01
6.374228644471245207e+04 2.320254884770528747e+01
6.380211477110455598e+04 2.350217270412667858e+01
6.380420477118388953e+04 2.372106652343446953e+01
6.383506615260086983e+04 2.368621947767129043e+01
