# JD   5-sigma-depth
6.022711178763901262e+04 2.360180515220410058e+01
6.023111513077667041e+04 2.372149281940873777e+01
6.023111684166723717e+04 2.351154490940709607e+01
6.023311973775803199e+04 2.383470206951831827e+01
6.055299995467709959e+04 2.364595098065656131e+01
6.055300287028709863e+04 2.367810734765061653e+01
6.058214208207916818e+04 2.389173782129514834e+01
6.061208336592190608e+04 2.358693318496935731e+01
6.093801065926426236e+04 2.394296937056435937e+01
6.126029150103489519e+04 2.360223535826993668e+01
6.129100798017294437e+04 2.356225272187542075e+01
6.132916586078640830e+04 2.317199206653073063e+01
6.132916668595999363e+04 2.310298483136485714e+01
6.153133242703680298e+04 2.354309115102602235e+01
6.155932531006088539e+04 2.386112643036248215e+01
6.161629428620155522e+04 2.360284427379784233e+01
6.162230932977114571e+04 2.321314986803431779e+01
6.162231391082947812e+04 2.327214438526086226e+01
6.162312064249356627e+04 2.345689263150770643e+01
6.162312188201432582e+04 2.340840915132941902e+01
6.197233813833536988e+04 2.355041050517967349e+01
6.197435712617717218e+04 2.334725937253227102e+01
6.200129534299506486e+04 2.379392023168291814e+01
6.203715198591183434e+04 2.363455913859545987e+01
6.227336131388707145e+04 2.370584785922350335e+01
6.242111438444386295e+04 2.363297411998105702e+01
6.270730972789947555e+04 2.361754651257850668e+01
6.270833840500113729e+04 2.276948507353504780e+01
6.271019738569323818e+04 2.406897796220349761e+01
6.271232721756432147e+04 2.347277180627285986e+01
6.273606998164542892e+04 2.344099333535436358e+01
6.273825603200439946e+04 2.365072744265505378e+01
6.300238709334953455e+04 2.393327335199451511e+01
6.300238896989120985e+04 2.395848352447803364e+01
6.300933883556559158e+04 2.367964977073468802e+01
6.300934008360230655e+04 2.369536385952800472e+01
6.301129070961398975e+04 2.345841265195161895e+01
6.307015834876200825e+04 2.403137400251044653e+01
6.309909492403983313e+04 2.368741742696286323e+01
6.310104212518559507e+04 2.307099851598335150e+01
6.313118658821294957e+04 2.360255658963880165e+01
6.341920208741093666e+04 2.261786759562076199e+01
6.341920544820095529e+04 2.259634281574156134e+01
6.341937463197834586e+04 2.296946196847606814e+01
6.347924740372379893e+04 2.382181061018610180e+01
6.374128687690455263e+04 2.304026818303062285e+01
6.374236514914484724e+04 2.381832954846357708e+01
6.374832431815937161e+04 2.340227988441643348e+01
6.374832473468174430e+04 2.339347866589458036e+01
6.374832598417907866e+04 2.344801530734475392e+01
6.380508348519584251e+04 2.326150346995470031e+01
6.383709940518723306e+04 2.393870374190968064e+01
6.386815190340958361e+04 2.376311308945252421e+01
