# JD   5-sigma-depth
6.022316034287528601e+04 2.380060620089757251e+01
6.022410812303593411e+04 2.428066198086967376e+01
6.022599972785049613e+04 2.428574015510860562e+01
6.022613744976445014e+04 2.419303746244273157e+01
6.022713505983002688e+04 2.380662603730003468e+01
6.022813338751019182e+04 2.430325850236618734e+01
6.025103714626427245e+04 2.426387833780445291e+01
6.049038763844711502e+04 2.388873606991939269e+01
6.052519027955998899e+04 2.407165074017777684e+01
6.052730205511271924e+04 2.420532870857575602e+01
6.052730438617077016e+04 2.429436936612795961e+01
6.053129949947699788e+04 2.433165309955849764e+01
6.055307634232928831e+04 2.452846948569913721e+01
6.056124428838917083e+04 2.388076419176396215e+01
6.058214429954013031e+04 2.425246677661991868e+01
6.059013497999024548e+04 2.433750948040578876e+01
6.060808058236444049e+04 2.426967611106860900e+01
6.061210772677224304e+04 2.405783528321251907e+01
6.082730118343219510e+04 2.373994094741795990e+01
6.085043392320866405e+04 2.360476004468621269e+01
6.085243998208120320e+04 2.384428200061440606e+01
6.085637612992512732e+04 2.375860773732323139e+01
6.085637658506102889e+04 2.376495655466701251e+01
6.087216009481249785e+04 2.323111002110849554e+01
6.087633511903863837e+04 2.364887244538500966e+01
6.087640123182218667e+04 2.377887430921796152e+01
6.088238888363538717e+04 2.391983503392756916e+01
6.088631662777528254e+04 2.372032122674035648e+01
6.088631707791265217e+04 2.369065388820259699e+01
6.090416370574830216e+04 2.405694276146631339e+01
6.091027017151862674e+04 2.415170838609707360e+01
6.091324118271761108e+04 2.413504126161678087e+01
6.091324165176894167e+04 2.420091445200077018e+01
6.093206302317418158e+04 2.422637445082435903e+01
6.093600434256950393e+04 2.391824931793541609e+01
6.093703640759846894e+04 2.403524871439597632e+01
6.093798368865383236e+04 2.397437819032317208e+01
6.093803491478187061e+04 2.402557205576797728e+01
6.096214333230670309e+04 2.438862259870752780e+01
6.096216534014036006e+04 2.416016004479743273e+01
6.096811812125729193e+04 2.423279342344299891e+01
6.097106204505461938e+04 2.435087337133760599e+01
6.097309151377069793e+04 2.418926729224036265e+01
6.097610397458341322e+04 2.405569727971163729e+01
6.097610904725896398e+04 2.410555899602936236e+01
6.099302097812745342e+04 2.385874132003336712e+01
6.117838079289575398e+04 2.400850197393059204e+01
6.118133534286248323e+04 2.417446100717086210e+01
6.125530646347683069e+04 2.319348536131627014e+01
6.126031339190030121e+04 2.379412628324882562e+01
6.126034840915149107e+04 2.380796968802107116e+01
6.129103029132541997e+04 2.369659260801322631e+01
6.129105686057770072e+04 2.413772760668968687e+01
6.129420786781072093e+04 2.424602267227784580e+01
6.129718810129140911e+04 2.445190154023577733e+01
6.135603535209344409e+04 2.427564323117680090e+01
6.135704189908911940e+04 2.414915632334208695e+01
6.135809069690681645e+04 2.391803223010775881e+01
6.152841512874911132e+04 2.368574865444212563e+01
6.158542215474169643e+04 2.407628447570596464e+01
6.158944295865578897e+04 2.333024846510062034e+01
6.159026945093963877e+04 2.402641221341896482e+01
6.161415248045705084e+04 2.342041946143672959e+01
6.161415292901189241e+04 2.334699760273661084e+01
6.161416961982095381e+04 2.352123559639126427e+01
6.162012258667788410e+04 2.374968054363380077e+01
6.162012348232256772e+04 2.371585297329674091e+01
6.162318481356619304e+04 2.417946045326879556e+01
6.162333322012886492e+04 2.374066788357200863e+01
6.162333500861024368e+04 2.379970442354373006e+01
6.164824464375001844e+04 2.388492356269091488e+01
6.164824742040711863e+04 2.417427221968631557e+01
6.164826084702091612e+04 2.400956776383120328e+01
6.164826401163931587e+04 2.403028927770083456e+01
6.165208082291817118e+04 2.424471909813250647e+01
6.165407326321203436e+04 2.403108211954107176e+01
6.167203956987003767e+04 2.394260513823675751e+01
6.167402724918398599e+04 2.424706752979873059e+01
6.167714237321457767e+04 2.392736901836051899e+01
6.167899650031167403e+04 2.366578110323406037e+01
6.170213951365975663e+04 2.419326541228757321e+01
6.172701944529673347e+04 2.382488714180173517e+01
6.172711867480480578e+04 2.340454876432299969e+01
6.173110503244178835e+04 2.363154389628950014e+01
6.184539596166923002e+04 2.249878459231410943e+01
6.185640669152376358e+04 2.349894621139942430e+01
6.186738079618092161e+04 2.360439880943520663e+01
6.189033831895666663e+04 2.355557687182227156e+01
6.189033876450794196e+04 2.354445904837561798e+01
6.189039223180286353e+04 2.406566336700614528e+01
6.197231451173667301e+04 2.428780529252144049e+01
6.197421001867526502e+04 2.396342768797484624e+01
6.197433283541689161e+04 2.369268159263221207e+01
6.199431918410045910e+04 2.335626682761744988e+01
6.200131955735423981e+04 2.399457510387335546e+01
6.202423541187087540e+04 2.357678125911132128e+01
6.206306124855912640e+04 2.418769068779918996e+01
6.206306169911928737e+04 2.417837615286977027e+01
6.206610942463633546e+04 2.418920314352110168e+01
6.208606651769056043e+04 2.371267830652423925e+01
6.208904383932402561e+04 2.394994553787745062e+01
6.232540333140072471e+04 2.373170178977600386e+01
6.232540378604728903e+04 2.373353727211978992e+01
6.232541595968112961e+04 2.348445086403835091e+01
6.234929227136205009e+04 2.335332227113659087e+01
6.235413135791591048e+04 2.391610740874804719e+01
6.235631145596583519e+04 2.401169524972896596e+01
6.235632720267708646e+04 2.376796820621173012e+01
6.237707626171971788e+04 2.349856283686965952e+01
6.237709054005003418e+04 2.352501420206322891e+01
6.240624436186594539e+04 2.241858732111180075e+01
6.240718587574672711e+04 2.332014452855749198e+01
6.242113603591464926e+04 2.393399129101838696e+01
6.242116387298217887e+04 2.397908355126803670e+01
6.243511134105839301e+04 2.329911101861993572e+01
6.244109597451002628e+04 2.320572638048559355e+01
6.244508540360776533e+04 2.376709436002667175e+01
6.244807348657483089e+04 2.395455106721741600e+01
6.244814081437568530e+04 2.422044192505526183e+01
6.244814126287509134e+04 2.429445660972220011e+01
6.259139897151842160e+04 2.370081259004005858e+01
6.259140257566424407e+04 2.369751991931708091e+01
6.259539741418498306e+04 2.334860405534241679e+01
6.261938014420882246e+04 2.405104755509797343e+01
6.262236146062549233e+04 2.331704943292440291e+01
6.270433709934514627e+04 2.343119016277525901e+01
6.270533686458309239e+04 2.377993028748333160e+01
6.270634656997070124e+04 2.368943605577815958e+01
6.270635722113623342e+04 2.375858581146692572e+01
6.273809605786253087e+04 2.427682397067597719e+01
6.274110767169254541e+04 2.367899423412285742e+01
6.279011591450283595e+04 2.387687939609752164e+01
6.279608225599998696e+04 2.415430846511450369e+01
6.297942471390032733e+04 2.410677430753782247e+01
6.298342020342358592e+04 2.429725092194701475e+01
6.303740610292804922e+04 2.429423089489613474e+01
6.306037023701998987e+04 2.381411470455296353e+01
6.307021655072692374e+04 2.400872647885794464e+01
6.307021700056317059e+04 2.400421048156498571e+01
6.308806617559296865e+04 2.376329540959044095e+01
6.309911831826655543e+04 2.393847516250130170e+01
6.309911877186152560e+04 2.390858822228180003e+01
6.311604520067882549e+04 2.377419611258367382e+01
6.311919365623513295e+04 2.423314073458628570e+01
6.312117899710133497e+04 2.344912262485838284e+01
6.312804163509843784e+04 2.403160683185015500e+01
6.315412248071669455e+04 2.423430982691912305e+01
6.317305359704420698e+04 2.432786653588362924e+01
6.317306949497098685e+04 2.422095937613667260e+01
6.341637895378858957e+04 2.373724089844940011e+01
6.342621349132842442e+04 2.468877697571016228e+01
6.342639492009738751e+04 2.450973851361510469e+01
6.344332316807237657e+04 2.345136852450590581e+01
6.344333948318381590e+04 2.371579030350540407e+01
6.344819203871540230e+04 2.369886562226452753e+01
6.344819257553279022e+04 2.373414544990446373e+01
6.345112947912565869e+04 2.360398450693451977e+01
6.347921843724566861e+04 2.416763362814282345e+01
6.348823423785385967e+04 2.402524847875671199e+01
6.350216880086610036e+04 2.433796459030697434e+01
6.353008281695913320e+04 2.384054172578343156e+01
6.371741933379249531e+04 2.400273368143901820e+01
6.372736056210584502e+04 2.385305651450330444e+01
6.372737276072013628e+04 2.385305912637445047e+01
6.374131092752095719e+04 2.382845629378216046e+01
6.374133119513010752e+04 2.372794057156685454e+01
6.374234209038563131e+04 2.402422115420912263e+01
6.374732410057220113e+04 2.416858653646439947e+01
6.377621597324164759e+04 2.378741514307719029e+01
6.380133966289256205e+04 2.402969349891568385e+01
6.380535269846970186e+04 2.364155131314372227e+01
6.382413847860413807e+04 2.390846888824169270e+01
6.382814352195028914e+04 2.397855919872887043e+01
6.383724736199362087e+04 2.420662558061490799e+01
6.384011649497990584e+04 2.419705909496159535e+01
6.384012009865880100e+04 2.425854635402449944e+01
6.385408203653463715e+04 2.366240821063497179e+01
6.386802957300307753e+04 2.445010478477068006e+01
6.386803049627433211e+04 2.444340749944439395e+01
