# JD   5-sigma-depth
6.049226760881634982e+04 2.494672894263821306e+01
6.049229215658707108e+04 2.472953045622453772e+01
6.049229308863720507e+04 2.463165108869862863e+01
6.050223044159389974e+04 2.447876062084673521e+01
6.052430354732270644e+04 2.426884484418730281e+01
6.052922432149726956e+04 2.428102710459638303e+01
6.057605115361945354e+04 2.472545342161950543e+01
6.057605207362776127e+04 2.470674797428927860e+01
6.060403787431477394e+04 2.500526721679254649e+01
6.060403832750928268e+04 2.497055046746190499e+01
6.087924237847587938e+04 2.454670641011406929e+01
6.087924279514254158e+04 2.454630485082255831e+01
6.088526588459326013e+04 2.395095039022178440e+01
6.088611359524554427e+04 2.443655118508285540e+01
6.122933214555822633e+04 2.427915226230506818e+01
6.122933259425054712e+04 2.430946262546624581e+01
6.123422995689655363e+04 2.423957333718806950e+01
6.123423041606300103e+04 2.422514352357797307e+01
6.124435044012300204e+04 2.404252627741350068e+01
6.125931762572998559e+04 2.405727953157469301e+01
6.126123276844197244e+04 2.407276872707513604e+01
6.126219664431098499e+04 2.422497164802645742e+01
6.129714737154344766e+04 2.452408511454413187e+01
6.132501487906266993e+04 2.455951632927948580e+01
6.152924780903593637e+04 2.424940845250069543e+01
6.152936149849944923e+04 2.419666692239615458e+01
6.152936194902568968e+04 2.434789408679705147e+01
6.155830229608884110e+04 2.381894953927142211e+01
6.156238337431131367e+04 2.453230983576387914e+01
6.167800763475673739e+04 2.426501983286930653e+01
6.167800810119426023e+04 2.405342893091338397e+01
6.191833746741622599e+04 2.380664932256406274e+01
6.193926398876942403e+04 2.412680696628491361e+01
6.197108755047662271e+04 2.486869460923927377e+01
6.197427478637083550e+04 2.463166396243623524e+01
6.197427614613089827e+04 2.480161991536609634e+01
6.199408413062385080e+04 2.416637433407927205e+01
6.199408457685171743e+04 2.415331567268296098e+01
6.199919085987147264e+04 2.470790598544317263e+01
6.202204344110248348e+04 2.431589775437515044e+01
6.203106083250141091e+04 2.439101590973816158e+01
6.203704753736223938e+04 2.424773159959318392e+01
6.205001509599554265e+04 2.429797752378870968e+01
6.224333433445126138e+04 2.431886158671081688e+01
6.224335865512260352e+04 2.446788882441776991e+01
6.236010794071707642e+04 2.470177065237366776e+01
6.265628278460133879e+04 2.403448367536522667e+01
6.267520884046741412e+04 2.382985404762729331e+01
6.270316097921855544e+04 2.452397733448979267e+01
6.270923853985089954e+04 2.408128801039392641e+01
6.271215328255177883e+04 2.467626939347413284e+01
6.271525499850101187e+04 2.471167234474286545e+01
6.273805906704334484e+04 2.461051413130487120e+01
6.276506852053730108e+04 2.407257571548113262e+01
6.277402820207890909e+04 2.428423109502835331e+01
6.278803579866061773e+04 2.446771846893859959e+01
6.278902823493604228e+04 2.420484842947068316e+01
6.279103377022676432e+04 2.413530549164956440e+01
6.279103837554351048e+04 2.383826401739126766e+01
6.279201935684389900e+04 2.447539895628591111e+01
6.300827466611436830e+04 2.451619328490103555e+01
6.300837977853293705e+04 2.467970648738234374e+01
6.303839091197389644e+04 2.400567839056422770e+01
6.304332886052149115e+04 2.417833987448024402e+01
6.310116259713990439e+04 2.443629238882223120e+01
6.315903992014485266e+04 2.408640138594169500e+01
6.344303767936894292e+04 2.399209350113964945e+01
6.344808384145669697e+04 2.415147703887787856e+01
6.345004468966073910e+04 2.418852949951338260e+01
6.369235584833129542e+04 2.417913454352423130e+01
6.371829041951385443e+04 2.389648286379553710e+01
6.372733297474949359e+04 2.449863030487287574e+01
6.374823817836122180e+04 2.457470889126718205e+01
6.379621036630470917e+04 2.366759071851088336e+01
6.379727953639238694e+04 2.367378551897555994e+01
6.382612372491007409e+04 2.456024082530880648e+01
6.383999908709537704e+04 2.422914727406941893e+01
6.383999953525362798e+04 2.429083207180639192e+01
6.385404934209492785e+04 2.387676778477621298e+01
