# JD   5-sigma-depth
6.022735614605136652e+04 2.397701976100960763e+01
6.022735660747662041e+04 2.392677325138367905e+01
6.022736438050009747e+04 2.380168248654256757e+01
6.022936209642071481e+04 2.371459529536945254e+01
6.025120166048932879e+04 2.386515699918647471e+01
6.025120444684415997e+04 2.377106501254164783e+01
6.026302807288507029e+04 2.376910724307755274e+01
6.026707696458262217e+04 2.369828398918603440e+01
6.028607689308046247e+04 2.424309075148568837e+01
6.028806630790030613e+04 2.432735416429586550e+01
6.028816129870878649e+04 2.408032231726240724e+01
6.029406460383069498e+04 2.448526688177587829e+01
6.032111728441827290e+04 2.365062515443081637e+01
6.053043026032971102e+04 2.406474006794738330e+01
6.056140186270387494e+04 2.402413108578796397e+01
6.056140836570136889e+04 2.386283179054185055e+01
6.056632455227736500e+04 2.411742551914282728e+01
6.056632501793380652e+04 2.408778263632757799e+01
6.057532113785919501e+04 2.322526427261719562e+01
6.057711583599531878e+04 2.423339384785570516e+01
6.058723891634891334e+04 2.452304026700965522e+01
6.060505388534117810e+04 2.390655238578523978e+01
6.061124411294209858e+04 2.399861483575513077e+01
6.063906976067362848e+04 2.444531458321316464e+01
6.064019181981137808e+04 2.426499651291642934e+01
6.064216708761009795e+04 2.416879599614821217e+01
6.064507755074485613e+04 2.441468685513592973e+01
6.064914568926568609e+04 2.372457214289983085e+01
6.067704654744283471e+04 2.371204163136525622e+01
6.067910784457872796e+04 2.385502176408187580e+01
6.070504934358406172e+04 2.361664134060939801e+01
6.096721785562653531e+04 2.428606835631283190e+01
6.100515534869515250e+04 2.369383602827617707e+01
6.100518021820014837e+04 2.383815208721202694e+01
6.126830964282296191e+04 2.398890576973430910e+01
6.129133512155578501e+04 2.400452645969076571e+01
6.129340033249512635e+04 2.352849835590852123e+01
6.131538874103299895e+04 2.312921807466359425e+01
6.131538971268051682e+04 2.311301304473563079e+01
6.131938762125786161e+04 2.355467835525620046e+01
6.132235445620823884e+04 2.384981644567760739e+01
6.132235491388345690e+04 2.391034550887227539e+01
6.132237031420796848e+04 2.404135572831758338e+01
6.132932701955230004e+04 2.417422143409003965e+01
6.132932748151104170e+04 2.413498449885781127e+01
6.134530606657489261e+04 2.386127738257101427e+01
6.135411585129177547e+04 2.437271820195415017e+01
6.135413818612421164e+04 2.418716622838037722e+01
6.135503961739079386e+04 2.425545713337204035e+01
6.137307642277346895e+04 2.425388014342892617e+01
6.137408220599999186e+04 2.394167692044570828e+01
6.137503277648351650e+04 2.401701898105534383e+01
6.137503323266382358e+04 2.404369743469759158e+01
6.138206373695919319e+04 2.426038400167925246e+01
6.138206654960366723e+04 2.432918339637872762e+01
6.138418162424549519e+04 2.392852289621195183e+01
6.138504353970564262e+04 2.417832519689500614e+01
6.138505514991224481e+04 2.428749535441797036e+01
6.138710458800387278e+04 2.412949545906253945e+01
6.138710551377219963e+04 2.391488533079206036e+01
6.140908958793829515e+04 2.367961904714617205e+01
6.140912349808093131e+04 2.369584371055159266e+01
6.141215027325593837e+04 2.388377477240927504e+01
6.141215071878996969e+04 2.385685920673267546e+01
6.141308823929273058e+04 2.378024566897431669e+01
6.141505066497433290e+04 2.394267294188245998e+01
6.141505624159441504e+04 2.383710739452943272e+01
6.141507929701299145e+04 2.370402860007581936e+01
6.143103866408739123e+04 2.374232530206174729e+01
6.144012609089221223e+04 2.383115045860734327e+01
6.171316820947010274e+04 2.405318094907814697e+01
6.171316912508250971e+04 2.418456486269516859e+01
6.171700975307474437e+04 2.308229082961874212e+01
6.173407442490038375e+04 2.344154693960442160e+01
6.177116390190711536e+04 2.411934768034214116e+01
6.200238263057668519e+04 2.405798021391927577e+01
6.200320179138539243e+04 2.345528037284371337e+01
6.202318047433398169e+04 2.286992051563140649e+01
6.202434396451640350e+04 2.362032214055221857e+01
6.202828296482704900e+04 2.402327544894557576e+01
6.202832096184061083e+04 2.389041418081667345e+01
6.202839769861636887e+04 2.369570212647105478e+01
6.203233043812242977e+04 2.335675145473557990e+01
6.204838954508475581e+04 2.293254999095313806e+01
6.205023192120238673e+04 2.310717880244877875e+01
6.205033725531265372e+04 2.307344922468379167e+01
6.206024961701008579e+04 2.366309199278542863e+01
6.206137286618713551e+04 2.344395710683195233e+01
6.206535451525301323e+04 2.400153556063709814e+01
6.206535541877354990e+04 2.407207374987769910e+01
6.207128148340338521e+04 2.401404886107097880e+01
6.207128194885586709e+04 2.403059836646579939e+01
6.208736241372619406e+04 2.302238408657838420e+01
6.208807175817155075e+04 2.391355362052418343e+01
6.209021940571469167e+04 2.368185969947677449e+01
6.209226891134146717e+04 2.382398420925532534e+01
6.209226936746918363e+04 2.378779996080380599e+01
6.209530428941195714e+04 2.375410307681936928e+01
6.210915206780944573e+04 2.288345058989051140e+01
6.210915251919947332e+04 2.285588666382132317e+01
6.211108433295432769e+04 2.386272303553824159e+01
6.211513818698735849e+04 2.391960146055054892e+01
6.211513909861789580e+04 2.397138582773628102e+01
6.211513956595520722e+04 2.391978796978552069e+01
6.211514605345702876e+04 2.376747985972109589e+01
6.212303430207059137e+04 2.359696035103898382e+01
6.212413189190078992e+04 2.419571104223170366e+01
6.215410002126525069e+04 2.369838452929712247e+01
6.215412276618328178e+04 2.372291735169270055e+01
6.215412369308196503e+04 2.367571769867763720e+01
6.218008007076736249e+04 2.338511077223248691e+01
6.218008096264766209e+04 2.342764138251193984e+01
6.218108180650624126e+04 2.332873608905866902e+01
6.218108411910574796e+04 2.339609767733113443e+01
6.218503110998774355e+04 2.352587471409954745e+01
6.218505738882690639e+04 2.352346077166321692e+01
6.218505783803355007e+04 2.356135301959316308e+01
6.221604450431063015e+04 2.324680463883102988e+01
6.221604495076859166e+04 2.309891010471742590e+01
6.248031020484009059e+04 2.306344872381032829e+01
6.248112880235315242e+04 2.358040556845107005e+01
6.273539186310927471e+04 2.408559952561961381e+01
6.273542774203108274e+04 2.377425698001423982e+01
6.274227311325009214e+04 2.384455072081688343e+01
6.274323003028603853e+04 2.406558860787750120e+01
6.274522482499291073e+04 2.360652299553843392e+01
6.274530675543417601e+04 2.390296502125969980e+01
6.276517266676383588e+04 2.343639374142021836e+01
6.276519266465384862e+04 2.366117542531383933e+01
6.277625570792001963e+04 2.384772552797218026e+01
6.277625617588022578e+04 2.384996055829768125e+01
6.277628326219584415e+04 2.339917119502185017e+01
6.277628372979959386e+04 2.341748117442479327e+01
6.279020049105794169e+04 2.320576647957421557e+01
6.279418104869943636e+04 2.397822075531212604e+01
6.280022195272632962e+04 2.401432301652002721e+01
6.280114082093667093e+04 2.413396194839295816e+01
6.283109708757734188e+04 2.389784218673218419e+01
6.283109753949393053e+04 2.393683659691340182e+01
6.283118631145999097e+04 2.411042253572560057e+01
6.285011575940407056e+04 2.389552273996269349e+01
6.285203226540645846e+04 2.342402990903415372e+01
6.285410280322767358e+04 2.369641845806029323e+01
6.286018105023022508e+04 2.329354693136617271e+01
6.286211122718964907e+04 2.350067591110103749e+01
6.286310616796533577e+04 2.372895351521861329e+01
6.288708528945960279e+04 2.396872255050362810e+01
6.288708663663527841e+04 2.389090405779766968e+01
6.288711951946163026e+04 2.351121577423899112e+01
6.289009153677603172e+04 2.370180824029097266e+01
6.289009242811123113e+04 2.364673193672346940e+01
6.289009287698863045e+04 2.372512953392321577e+01
6.289011623715172027e+04 2.372077261644059831e+01
6.289011669031633210e+04 2.365442587815552500e+01
6.289011848912711139e+04 2.373389108435255324e+01
6.289409191466891207e+04 2.357968858889056207e+01
6.289411355274878588e+04 2.360931066286035573e+01
6.311434842392470455e+04 2.325931698653005952e+01
6.311835241262568888e+04 2.368506449635232514e+01
6.312730231264601025e+04 2.390827478445422827e+01
6.313537171862788091e+04 2.423117232023112777e+01
6.314807301805128373e+04 2.393373952411360506e+01
6.315121298506572202e+04 2.411485245931250887e+01
6.315909191217432090e+04 2.373322368397230520e+01
6.318807993199742486e+04 2.390664927388204219e+01
6.321216155788047763e+04 2.368165885161066342e+01
6.321612196090562065e+04 2.431056102174858324e+01
6.322122378656745423e+04 2.358751166252254805e+01
6.326403444912773557e+04 2.353878298106343436e+01
6.326711549914728676e+04 2.362851498846304210e+01
6.345041523715427320e+04 2.396067224592971812e+01
