# JD   5-sigma-depth
6.028722919062060828e+04 2.353745597473199425e+01
6.029327045921647368e+04 2.442122711677465219e+01
6.031923351517903211e+04 2.447833245046544448e+01
6.032234484029560554e+04 2.443023656737471327e+01
6.032722669167247659e+04 2.443914390011041604e+01
6.034333602147080092e+04 2.372770417178438151e+01
6.034635362279874971e+04 2.384462036263424523e+01
6.034635452439539222e+04 2.385008815357446110e+01
6.035016864303933107e+04 2.431452651503843398e+01
6.035016917868352903e+04 2.431554114216826079e+01
6.035026564093581692e+04 2.419652781695679522e+01
6.035026608951040544e+04 2.421282884481824027e+01
6.037825122691523575e+04 2.436894965743445240e+01
6.038205288308684976e+04 2.415324312904809290e+01
6.038418947115253104e+04 2.439311067052033266e+01
6.038419225964676298e+04 2.433932884237991345e+01
6.040598869099030708e+04 2.417039932522882495e+01
6.041010946470516501e+04 2.430104981669806818e+01
6.041011037858867348e+04 2.431330635868269496e+01
6.041109891394036094e+04 2.418706469503797507e+01
6.041311122635118954e+04 2.415283517807583991e+01
6.043204469172751851e+04 2.438628858607237859e+01
6.043204515758877096e+04 2.438156917781783051e+01
6.043406306136459898e+04 2.386563243463787032e+01
6.043702617517353065e+04 2.415271765457140063e+01
6.043804706816939142e+04 2.435242226237154028e+01
6.070228011325652915e+04 2.417948920357900278e+01
6.070332084090265562e+04 2.368924912300099095e+01
6.070333172592915071e+04 2.348355845256245544e+01
6.070432338358757261e+04 2.437196191617591268e+01
6.073023975918538781e+04 2.417243688867939966e+01
6.076017746841942426e+04 2.440642447109153679e+01
6.076615310328650230e+04 2.424977062742603096e+01
6.076713589375147421e+04 2.432937043425768309e+01
6.076715378905826219e+04 2.432843846991186609e+01
6.106830898508008977e+04 2.452114660464018669e+01
6.108927280693191278e+04 2.451175101691832836e+01
6.110904867598581768e+04 2.442604082024514156e+01
6.111821413590799784e+04 2.421189523521235287e+01
6.112105240006918029e+04 2.446029939403957343e+01
6.112317874466539070e+04 2.434554573628322061e+01
6.138230585954053822e+04 2.441925664415723318e+01
6.138428752321498905e+04 2.442479498498908441e+01
6.138929065716403420e+04 2.395409078429284833e+01
6.139023712169474311e+04 2.411610558151676997e+01
6.140524126011466433e+04 2.398453657436026276e+01
6.140524170792237419e+04 2.395052737986921443e+01
6.140835771252460108e+04 2.387704683127415706e+01
6.141134012055982021e+04 2.371126734692987981e+01
6.141434692014341272e+04 2.433279856181467338e+01
6.143517888030119502e+04 2.407697927679388528e+01
6.143518030289864691e+04 2.406521765238552746e+01
6.143833310327651270e+04 2.411032384974022946e+01
6.143833399938574439e+04 2.407890389323716107e+01
6.144209835352901428e+04 2.412609323179216503e+01
6.144209924942380894e+04 2.415196022052473168e+01
6.144229052049230813e+04 2.379704249441597952e+01
6.144229187020970130e+04 2.381798186813864504e+01
6.144827126974136627e+04 2.438577517528064931e+01
6.146126963627929945e+04 2.350582035353702892e+01
6.146422818830724282e+04 2.433595873559919198e+01
6.146625667961236468e+04 2.396092028899020931e+01
6.146625712718722934e+04 2.400428258157566219e+01
6.146723117485706462e+04 2.418801280701276113e+01
6.147202506429368805e+04 2.431156926555995312e+01
6.147799918794228142e+04 2.312633390217289531e+01
6.147800458046137646e+04 2.342628737074693390e+01
6.150414629299373337e+04 2.428861474180297719e+01
6.150419560168628232e+04 2.370288118027912816e+01
6.152108476955875085e+04 2.355872361655453417e+01
6.152203042783990531e+04 2.450035948002465602e+01
6.152409086037887027e+04 2.381298759143720645e+01
6.153306649978883070e+04 2.437992306199896930e+01
6.153407058477953251e+04 2.447125322025258498e+01
6.155202973955580819e+04 2.437462433894290825e+01
6.156199134822193446e+04 2.405960449933868972e+01
6.156204054294707748e+04 2.368660310034595540e+01
6.179732673013638851e+04 2.417515786760252894e+01
6.182508139514872892e+04 2.445544677114618537e+01
6.186216588914705062e+04 2.402891860853443617e+01
6.189102614910744887e+04 2.421335721207780622e+01
6.212321092335420690e+04 2.401672337563963566e+01
6.212520294306991855e+04 2.414837498212419575e+01
6.215134484849554428e+04 2.376417834815628538e+01
6.215134529848301463e+04 2.391463396001689290e+01
6.215332026046954707e+04 2.402252085194925257e+01
6.215535914499533828e+04 2.389219094259870246e+01
6.215732127814119303e+04 2.422330058962999999e+01
6.215736835369380424e+04 2.372686968495075632e+01
6.216130748045360815e+04 2.406644540280866096e+01
6.217215515863605106e+04 2.376009097917354751e+01
6.217215608807099488e+04 2.373945221718148701e+01
6.217327426169122919e+04 2.369774153527719918e+01
6.217334364318693406e+04 2.349700499159973788e+01
6.217533934289865283e+04 2.397469069550118803e+01
6.217630458872133022e+04 2.407908675636814522e+01
6.217630549669091124e+04 2.403993053721428552e+01
6.217933121894527721e+04 2.399758678105646226e+01
6.218127195689830842e+04 2.409451617509861876e+01
6.218127330607709155e+04 2.397210959041085587e+01
6.219032933097749628e+04 2.348071026231771441e+01
6.220800997605449811e+04 2.406250358353327812e+01
6.220802028942415200e+04 2.431425093264168780e+01
6.221017946716076403e+04 2.419068225225865376e+01
6.221614745429725735e+04 2.452372257884196216e+01
6.223209304052771768e+04 2.409299361570212383e+01
6.223209405779324152e+04 2.412378408912833549e+01
6.224211983076749311e+04 2.388402835690328274e+01
6.224212123796657397e+04 2.374161536858574451e+01
6.224212392952413211e+04 2.376428157823143295e+01
6.224212437861764920e+04 2.379653429568751122e+01
6.226203552359611786e+04 2.405962425122663362e+01
6.252915855673821352e+04 2.413743944298132860e+01
6.255922218127254018e+04 2.399650947323087280e+01
6.256229067764118372e+04 2.385162516798069987e+01
6.256521068480028043e+04 2.371092186705782723e+01
6.259716161798472604e+04 2.354615581656359069e+01
6.261811258047270530e+04 2.299819737670427600e+01
6.262008387851355656e+04 2.423901885844269444e+01
6.262903377453386929e+04 2.399375776191001819e+01
6.262903564145096607e+04 2.360842679439793201e+01
6.285927201456751209e+04 2.430113682404240549e+01
6.286326201126096566e+04 2.372065040283423798e+01
