# JD   5-sigma-depth
6.021809852119945572e+04 2.089071673257693362e+01
6.021812235234726541e+04 2.107742738251652170e+01
6.022999956176165870e+04 2.234690016065051665e+01
6.023000002693638817e+04 2.237392107942881481e+01
6.023000969354147674e+04 2.187490893361696465e+01
6.023001015871620621e+04 2.189460339771659747e+01
6.048323400730005233e+04 2.195349939221013713e+01
6.048325807952880859e+04 2.191104629785552760e+01
6.048328133453198825e+04 2.194036010847958806e+01
6.048629414159681619e+04 2.149144701612294739e+01
6.048631751670047379e+04 2.232331086373036300e+01
6.054012988435171428e+04 2.227660510019548923e+01
6.054013034546135896e+04 2.227923491276707324e+01
6.054324847754292568e+04 2.216916201955045551e+01
6.054815429417991254e+04 2.247131608501210565e+01
6.056313293067402992e+04 2.227604386284739135e+01
6.056313339492952218e+04 2.234000301459929005e+01
6.057206560546287074e+04 2.221879815151916659e+01
6.057307315921529516e+04 2.227100458532068927e+01
6.087022916557503049e+04 2.153850100822640812e+01
6.087023924609440292e+04 2.168486725016865435e+01
6.089116431949024263e+04 2.184684409658868987e+01
6.089118779026816628e+04 2.210593809053312953e+01
6.092316629919834668e+04 2.224500263701863290e+01
6.092318878913263325e+04 2.211386099226920621e+01
6.094915215670283942e+04 2.210099825460882883e+01
6.094917565284168813e+04 2.178460380220263204e+01
6.118928149929351639e+04 2.197696853131274253e+01
6.121617741149057838e+04 2.184158945164980992e+01
6.124311108290651464e+04 2.200879535697291089e+01
6.124311293048788502e+04 2.220726570697516777e+01
6.124318443253093574e+04 2.234448991741193424e+01
6.125025849033374107e+04 2.196522807023935187e+01
6.125028155206049269e+04 2.190023550539173058e+01
6.125127485968659312e+04 2.211686572179321075e+01
6.125129791474199010e+04 2.198772558171577884e+01
6.125334500158176525e+04 2.159058152555688892e+01
6.127315696538073826e+04 2.204035221038009951e+01
6.127608938383829809e+04 2.195628308756759850e+01
6.127611252010907629e+04 2.182091249020858470e+01
6.130010592062930664e+04 2.202086460734464879e+01
6.130012938188084081e+04 2.224392339551476994e+01
6.130112492237209517e+04 2.225210703422298408e+01
6.130113003125126852e+04 2.207217406879157551e+01
6.130920758633227524e+04 2.193252622137573837e+01
6.131703693482757080e+04 2.222705313663600890e+01
6.133011809247645579e+04 2.196237446538175320e+01
6.133014110142995924e+04 2.199778234908045960e+01
6.133105819005218655e+04 2.238848729884362854e+01
6.133909241784576443e+04 2.117386176458282065e+01
6.148532735707041866e+04 2.141557673622345703e+01
6.148534978941642476e+04 2.180097408860811470e+01
6.151837780871646828e+04 2.197150031012777305e+01
6.163328467057995294e+04 2.143111516485659962e+01
6.168806638444471173e+04 2.210337600248860923e+01
6.168806684826147102e+04 2.211248323173395036e+01
6.168808906020728318e+04 2.204412722541465897e+01
6.168808952402404248e+04 2.180884498970163676e+01
6.190536343130491878e+04 2.237447700802037076e+01
6.192524195156554197e+04 2.199806713699600635e+01
6.192524239941070846e+04 2.199526888518562018e+01
6.192526484294211696e+04 2.193783359651574472e+01
6.192526529131340794e+04 2.194170854695256168e+01
6.194724728735297685e+04 2.222043562649659521e+01
6.194724773723751423e+04 2.218409161323329215e+01
6.194727044187939464e+04 2.213745660930080206e+01
6.194727089198993781e+04 2.210188424511584060e+01
6.195420692788718588e+04 2.200634146071834962e+01
6.195420783102137648e+04 2.202260824750992896e+01
6.195423007080749085e+04 2.174993797878339663e+01
6.195424421299272217e+04 2.194325492590322924e+01
6.195425362101996143e+04 2.208677353075264804e+01
6.198410204847943533e+04 2.181626017536785511e+01
6.199031244577654434e+04 2.129424537380879556e+01
6.199323622985387919e+04 2.164878681378908354e+01
6.200918259912072972e+04 2.218697036279367296e+01
6.201408506493081950e+04 2.176870378676685647e+01
6.201408552434160811e+04 2.176062819664865700e+01
6.201504537951197563e+04 2.171744976887314493e+01
6.201506842975408654e+04 2.162124625872191430e+01
6.201609864498215029e+04 2.186932754802536039e+01
6.204203249123187561e+04 2.207270757886000823e+01
6.204203295549578615e+04 2.206758034821150716e+01
6.204307718086835666e+04 2.217181087907865944e+01
6.204607985209107574e+04 2.202341653940164434e+01
6.204703290465868486e+04 2.179929178705933523e+01
6.204808099309445242e+04 2.234017040763103168e+01
6.207606771447303618e+04 2.176019077790150646e+01
6.207608909449443308e+04 2.174899735608809337e+01
6.207609047018204001e+04 2.180443595038116911e+01
6.207611183838597935e+04 2.183354761214845752e+01
6.222536285466556728e+04 2.195785005078375463e+01
6.222539037148310308e+04 2.167981414827751863e+01
6.225333726088529511e+04 2.188613844339455028e+01
6.239408803956885095e+04 2.224997586285340034e+01
6.239411131854931591e+04 2.239363398952530915e+01
6.239708539612514141e+04 2.218710487133427733e+01
6.239710815477126016e+04 2.210819746247701545e+01
6.265619853693246114e+04 2.152717843873098147e+01
6.265619943193483778e+04 2.147970974894455054e+01
6.265622130390933307e+04 2.142904672338356775e+01
6.265622219921266515e+04 2.151009045632747174e+01
6.267127158926280390e+04 2.143585811118984452e+01
6.269424568300998362e+04 2.213507216280664025e+01
6.269620873143749486e+04 2.141114517282552399e+01
6.271321454280813487e+04 2.229779572356474660e+01
