# JD   5-sigma-depth
6.037427432220913761e+04 2.377100137606838715e+01
6.037431177670638863e+04 2.393861474384958399e+01
6.037539223869545094e+04 2.388790102648339442e+01
6.037837735712368158e+04 2.382277378078062924e+01
6.037931335856886290e+04 2.386265905939948340e+01
6.038338952310242166e+04 2.383004434795635618e+01
6.040132850122576201e+04 2.361937241046165425e+01
6.040933577488953597e+04 2.382217552721196085e+01
6.040933623864311812e+04 2.381922102146155495e+01
6.041531302722163673e+04 2.375394370648800901e+01
6.042833755567644403e+04 2.276708204239866618e+01
6.043226678118070413e+04 2.360208495685270691e+01
6.043226772042987432e+04 2.356796783662603190e+01
6.043828065822516510e+04 2.355448392927090495e+01
6.044224663102526392e+04 2.357748755112120165e+01
6.046610021282706293e+04 2.340196040599447613e+01
6.047598209658588894e+04 2.306620037599163098e+01
6.048799200027288316e+04 2.353107664819101075e+01
6.049105490379178809e+04 2.384087747120165446e+01
6.051212008360099571e+04 2.240312811376817237e+01
6.052702118950180738e+04 2.391263111296479948e+01
6.052901862199976313e+04 2.352726760412444307e+01
6.053106115787188173e+04 2.365459315545127339e+01
6.076326092496936326e+04 2.372019290895208243e+01
6.078531850657971518e+04 2.350915332432169080e+01
6.083023384721232287e+04 2.288611852286025083e+01
6.084912857432229794e+04 2.331978832486182895e+01
6.085798534782592469e+04 2.349091471974900713e+01
6.085896391391238285e+04 2.327240357610472898e+01
6.085899622838622599e+04 2.323335159788410920e+01
6.087195639540463890e+04 2.335831648903972635e+01
6.088605151432380080e+04 2.341266880596697320e+01
6.090898398305163573e+04 2.330352303309428663e+01
6.109930533534540155e+04 2.379416519353803494e+01
6.109930627352560987e+04 2.381973672650106266e+01
6.110134211821266945e+04 2.310225265510503334e+01
6.111132515129487001e+04 2.349236260154722089e+01
6.111223710571735865e+04 2.367583640197466366e+01
6.111225164432833844e+04 2.344102627946209694e+01
6.111225209428044764e+04 2.340762734177674531e+01
6.111337025638818159e+04 2.389686572301762268e+01
6.111438146173094719e+04 2.364691089049076567e+01
6.111438191069877212e+04 2.366467066666913510e+01
6.111630045971895743e+04 2.390552982733919052e+01
6.112625733819002926e+04 2.347620741359904883e+01
6.112628740196945000e+04 2.363084089765446905e+01
6.112822600768003031e+04 2.349683168194523475e+01
6.114132505120474525e+04 2.371779506402427273e+01
6.114236745419162617e+04 2.363049768869317191e+01
6.115422197939386388e+04 2.395529278366363712e+01
6.115713829492146033e+04 2.319406987303448275e+01
6.116826025853503961e+04 2.357544316315292576e+01
6.116826071297503222e+04 2.356782994782432894e+01
6.116832839525466261e+04 2.340657085504593482e+01
6.117027333260037267e+04 2.335427372310155292e+01
6.118022591101148282e+04 2.348113835264376448e+01
6.119428183372212516e+04 2.243539125703122394e+01
6.119615316294591321e+04 2.337521770889864214e+01
6.122597632616195915e+04 2.381981053636299350e+01
6.122613796098541206e+04 2.336101298186337516e+01
6.122617033704577625e+04 2.317040554789990026e+01
6.124114360297969688e+04 2.328503300010424582e+01
6.125098556567084597e+04 2.336879569452421279e+01
6.125208655273090699e+04 2.255011760581432512e+01
6.125406136190774123e+04 2.290908784965347422e+01
6.125408510904312425e+04 2.301931035888716792e+01
6.125610531224568695e+04 2.301276990189193583e+01
6.125610754076834564e+04 2.292333387064973493e+01
6.125905944277223898e+04 2.356862944920278125e+01
6.126706697641474602e+04 2.358024786091487002e+01
6.126706742174107785e+04 2.359439316733794101e+01
6.127599688456418517e+04 2.281581290075984114e+01
6.149834387555113062e+04 2.378957069340322050e+01
6.155312042678410216e+04 2.359649747139332376e+01
6.163300560075700923e+04 2.297843908172848160e+01
6.183438309664055123e+04 2.372048924384097290e+01
6.183930044840712071e+04 2.329748655922962186e+01
6.185038017909193150e+04 2.346776938755667885e+01
6.185038063257862814e+04 2.322164462327766543e+01
6.185330825330734660e+04 2.388332022581647252e+01
6.186332469776565995e+04 2.393853421586112162e+01
6.187436338242085912e+04 2.254867145297901487e+01
6.187534332852707303e+04 2.342109856382020894e+01
6.187729827249988011e+04 2.325192942057175571e+01
6.187937748157019814e+04 2.338205264415926266e+01
6.189019939016801800e+04 2.354407614646964575e+01
6.189412406681151333e+04 2.339152622682031790e+01
6.190405463244770363e+04 2.363415199378393794e+01
6.190723301180345879e+04 2.371703077750458988e+01
6.190819608249078010e+04 2.375274858592021232e+01
6.191727410677540320e+04 2.347010904061379222e+01
6.193519641164395580e+04 2.296075152458140423e+01
6.193611672224753420e+04 2.405375920542244117e+01
6.193620714682416292e+04 2.374624134767454819e+01
6.193620937852707721e+04 2.365143277236445485e+01
6.193815533603340009e+04 2.332984279606499811e+01
6.194319005494283192e+04 2.324080119649226361e+01
6.194597484249035188e+04 2.371383226582246095e+01
6.194604122578978422e+04 2.364790338872317221e+01
6.196097489608089381e+04 2.366930183131635346e+01
6.197105687907645188e+04 2.375723525096284305e+01
6.197208412257739838e+04 2.346558995782682544e+01
6.198704358387435786e+04 2.303988819903464247e+01
6.198898851538586314e+04 2.333722554176947384e+01
6.198999099285758712e+04 2.336800314909320164e+01
6.198999144772712316e+04 2.336393986459403749e+01
6.199206123443792603e+04 2.284230494170412129e+01
6.199406790379363520e+04 2.300770585918802169e+01
6.200199870409263531e+04 2.361162727437544717e+01
6.200206880410503800e+04 2.312406598242541023e+01
6.218435551814294013e+04 2.383524328315863983e+01
6.226127820473152678e+04 2.306973996787700898e+01
6.258938055221173272e+04 2.355574326657148632e+01
6.258938099839233473e+04 2.357619230795692999e+01
6.259226011381539865e+04 2.365680525721446514e+01
6.259226201429426874e+04 2.369413731446998383e+01
6.259924023493161076e+04 2.348485229288001719e+01
6.259924070229542122e+04 2.349207299734832688e+01
6.260122898213891312e+04 2.344832626761382244e+01
6.261331295746647083e+04 2.302778345414774464e+01
6.261927471774232981e+04 2.344180106467316449e+01
6.263403690719874430e+04 2.231206978355842807e+01
6.264509023965224333e+04 2.327252260054441990e+01
6.264512265546700655e+04 2.347331464775060539e+01
6.264523179661603353e+04 2.295572411231064081e+01
6.264609203398971295e+04 2.306948422533089627e+01
6.266796580518112751e+04 2.199335575403356202e+01
6.266818609059583105e+04 2.192103779718177847e+01
6.266896547875477700e+04 2.264845203613647584e+01
6.266918387187155895e+04 2.222161522984313464e+01
6.266995701319279033e+04 2.231306047689100680e+01
6.267313160741942556e+04 2.310984883490703368e+01
6.269796980936996988e+04 2.290460092226243560e+01
6.269797837553968566e+04 2.298776455241429062e+01
6.271210948633653607e+04 2.316067311759868375e+01
6.272499321500673977e+04 2.291601891619714593e+01
6.272799482162138884e+04 2.355028075988592562e+01
6.272806531102829467e+04 2.267403409426795946e+01
6.272907657403917983e+04 2.244260146664440470e+01
6.300413774697051849e+04 2.358451985742112100e+01
6.300413968526285316e+04 2.356952989966514878e+01
6.304403563405403111e+04 2.312877213503357154e+01
6.330239072104273509e+04 2.348478871415495917e+01
6.330329069037437148e+04 2.393109532167745357e+01
6.330729988197122293e+04 2.380445513095736132e+01
6.331131779086359165e+04 2.384230696347963629e+01
6.336713283099122782e+04 2.403349797535116039e+01
6.338109803902984277e+04 2.335022764665298567e+01
6.341102000498857524e+04 2.377899230383650320e+01
6.341102048996739177e+04 2.378474133269527968e+01
6.341897223901873076e+04 2.326797267498355382e+01
6.344906235843949253e+04 2.346892570641038134e+01
6.345107034603528882e+04 2.271145674074055520e+01
6.346497516385593917e+04 2.267074288355116352e+01
6.346497561070678785e+04 2.272453036529374160e+01
6.364038523818075919e+04 2.385707382357594497e+01
6.364537517444753757e+04 2.269399915750067720e+01
6.365336535774006916e+04 2.373815613744230646e+01
6.365532270553216222e+04 2.343904413267594933e+01
6.366331724791296438e+04 2.375572082742161584e+01
6.366331771189058054e+04 2.377574179586185465e+01
6.366333462659516954e+04 2.386978942958694816e+01
6.367028659835358849e+04 2.309999809863913711e+01
6.368036560210690368e+04 2.396544947086451316e+01
6.368036604877113859e+04 2.399640920600067062e+01
6.368533748050736904e+04 2.400000568866531481e+01
6.369322540470955573e+04 2.396034362062799161e+01
6.369719118339131819e+04 2.318036484263684116e+01
6.370819497766652057e+04 2.351391347694128697e+01
6.372212866969434253e+04 2.352406644301374783e+01
6.372329534513380349e+04 2.308711111750666589e+01
6.372329624230296758e+04 2.304938491971572034e+01
6.372414282116879622e+04 2.354272854239714974e+01
6.372414416955764318e+04 2.352668736361610868e+01
6.378996757874800096e+04 2.275151127102271076e+01
6.379096774407868361e+04 2.332033403460051701e+01
6.381598702138307999e+04 2.275992060764133740e+01
6.382206640203107236e+04 2.238127351746395632e+01
6.383303277357613842e+04 2.327146052726646630e+01
6.383303322255048261e+04 2.320047104456571674e+01
