# JD   5-sigma-depth
6.027435634869279602e+04 2.146752035225988919e+01
6.027635164844862447e+04 2.163585293491820138e+01
6.028435199244644900e+04 2.176275860248021843e+01
6.030330649062012526e+04 2.225106471137356934e+01
6.030330693759302812e+04 2.229700162537832853e+01
6.030334804019043804e+04 2.223538859066666618e+01
6.030335879890461365e+04 2.189080783713776768e+01
6.031133008523323952e+04 2.207254790439554171e+01
6.031234303357355384e+04 2.203651038017002151e+01
6.031235424158111709e+04 2.171542744076172227e+01
6.033921793138716748e+04 2.188502708039461098e+01
6.033923011155508721e+04 2.176339963058790161e+01
6.033925087177249952e+04 2.182337102127702266e+01
6.033925266426509188e+04 2.180692579522906982e+01
6.033927839271492849e+04 2.193838356550880420e+01
6.033930091358881327e+04 2.167420469318432197e+01
6.036606289610935346e+04 2.156925337868782577e+01
6.036608714928809059e+04 2.160189197749436119e+01
6.036610965305745776e+04 2.193485186225106887e+01
6.036712212073975388e+04 2.189168716979961715e+01
6.036714461248341104e+04 2.193267090893781912e+01
6.038608806591882603e+04 2.219537583989295015e+01
6.039310892908058304e+04 2.179452157173777493e+01
6.039419925320561015e+04 2.153208201870330996e+01
6.039422161975710333e+04 2.134092239584806094e+01
6.042099165852299484e+04 2.174947484704906842e+01
6.042101468225185818e+04 2.162637287400783848e+01
6.042205055799338152e+04 2.140972390055793184e+01
6.042401343748332147e+04 2.169174420251030355e+01
6.042401704367090133e+04 2.168882366777023307e+01
6.045000710963188612e+04 2.231557539503625520e+01
6.069336029827484890e+04 2.180236901615664280e+01
6.072115540356435667e+04 2.202426945602334740e+01
6.072117674763133255e+04 2.182659813379624580e+01
6.072119934946590365e+04 2.201152999898230433e+01
6.075012648602562695e+04 2.201043855120032333e+01
6.076698731881275307e+04 2.174396905615386899e+01
6.076699676494844607e+04 2.211174563368253487e+01
6.077909669836168177e+04 2.225559197832053826e+01
6.077911914740646171e+04 2.198393215204097473e+01
6.101031746030195791e+04 2.228967444504852580e+01
6.101031835673825117e+04 2.233299970110152444e+01
6.101032728342572227e+04 2.241856980000780197e+01
6.101032818023154687e+04 2.209684673525552512e+01
6.101232910970250668e+04 2.231506436472619015e+01
6.103333833963276265e+04 2.248024728701421537e+01
6.103335002064381843e+04 2.219100296612521817e+01
6.104134199216484558e+04 2.234972774822053054e+01
6.104827337586326030e+04 2.210428318635890577e+01
6.107125003572636342e+04 2.191990629062264162e+01
6.107619543346173305e+04 2.202484422994540125e+01
6.107619722333035315e+04 2.206969223792019363e+01
6.107621789664941753e+04 2.210058434204775324e+01
6.107621968869074772e+04 2.211792896554209165e+01
6.107730881702611077e+04 2.149762610479965019e+01
6.109516674257189152e+04 2.221054920069082428e+01
6.109523710697215574e+04 2.192799964136591839e+01
6.110419851913474122e+04 2.207371251506798870e+01
6.112213847403352702e+04 2.209376841652861501e+01
6.112216085781322909e+04 2.175506993997390026e+01
6.113110520522001752e+04 2.184765377167774503e+01
6.113112804543712991e+04 2.187123621260316142e+01
6.114300397530027840e+04 2.224165838246229043e+01
6.114302637065012823e+04 2.234766699668048773e+01
6.116000176241634472e+04 2.198623768270569911e+01
6.116000266207569075e+04 2.202888202415846308e+01
6.116002412150682358e+04 2.198422577379579934e+01
6.116002462803421804e+04 2.203089466455745082e+01
6.116004701883607049e+04 2.203224798922500582e+01
6.116505150597296597e+04 2.196199215539872185e+01
6.117695483689959656e+04 2.157631563403326069e+01
6.117696431573524023e+04 2.199847951861933382e+01
6.117697426685701066e+04 2.210683947687634188e+01
6.117699670834361314e+04 2.190389772186264494e+01
6.143125686484784092e+04 2.206660452716600673e+01
6.143125731353792071e+04 2.210015655153869218e+01
6.145912976016137691e+04 2.211271168320976344e+01
6.145915237348954543e+04 2.227418158946085214e+01
6.148604399938940333e+04 2.173301484001001782e+01
6.148606979479292204e+04 2.181637529532356368e+01
6.148609234937405563e+04 2.199493103091731072e+01
6.148611584983884677e+04 2.189575068006871206e+01
6.148613830364507885e+04 2.195695199860979585e+01
6.149221968277901760e+04 2.119193466603559983e+01
6.151506112902889436e+04 2.171548077145174815e+01
6.151508659880260529e+04 2.173693984590939010e+01
6.151510930834559258e+04 2.188762711146645046e+01
6.151702843938646402e+04 2.180865827461811435e+01
6.152896557425672654e+04 2.219458392110318812e+01
6.152897507212622440e+04 2.202510819655387664e+01
6.154202208914463699e+04 2.209622806994428856e+01
6.154204447193774104e+04 2.186186021719342421e+01
6.178634448676729517e+04 2.189881251132182172e+01
6.181421403074395494e+04 2.191511920705332273e+01
6.181436344589934743e+04 2.095244873735312297e+01
6.181529201150945300e+04 2.170331650666447842e+01
6.181529245684183115e+04 2.165110810551204779e+01
6.184207999673116865e+04 2.223690599746507601e+01
6.184210246088859276e+04 2.229271842591737141e+01
6.185316281629227160e+04 2.195012413916464311e+01
6.186307517226978962e+04 2.171918788712629222e+01
6.187797648862117785e+04 2.217814344490352951e+01
6.187797693401932338e+04 2.222644861751109957e+01
6.187798593224785873e+04 2.231152446851837823e+01
6.187798637836761918e+04 2.233720714660737272e+01
6.188597301213441096e+04 2.227750617303801306e+01
6.188598251790014183e+04 2.240698927327287748e+01
6.189096995632859762e+04 2.159488727341343761e+01
6.189097937303849903e+04 2.167306439753815539e+01
6.189800377351186762e+04 2.203668684636166120e+01
6.189800778629718843e+04 2.203838742308461107e+01
6.213233674757832341e+04 2.159109437706474566e+01
6.213534307327371789e+04 2.222737637497530727e+01
6.213534488096076529e+04 2.219365736614178886e+01
6.219720922259082727e+04 2.149453808996247517e+01
6.219723172881895152e+04 2.154982845692824256e+01
6.222414720087528258e+04 2.148340793853550679e+01
6.222416961492253176e+04 2.120277540124568461e+01
6.222510446123866859e+04 2.172948788738837678e+01
6.222512705512480898e+04 2.150312502187262709e+01
6.249034101438791549e+04 2.171123212645692391e+01
6.249035285818203556e+04 2.152389360705970844e+01
6.250830901501391054e+04 2.197339719896065446e+01
6.250831888953835733e+04 2.214091118569072947e+01
6.251530032123683486e+04 2.182163215283356905e+01
6.254230917831022089e+04 2.153839116012850496e+01
6.254231007108720951e+04 2.145307177734346737e+01
6.254518355468026130e+04 2.186197756479486642e+01
6.254520599350876728e+04 2.208895892357356061e+01
6.255214230920131376e+04 2.170973066415934483e+01
6.255216471478420863e+04 2.134307926320357396e+01
6.255217193392253103e+04 2.134527644266036006e+01
6.255219432296660671e+04 2.185543270932333826e+01
6.255319401100801770e+04 2.200470907300761780e+01
6.258013249730464304e+04 2.175712076768151348e+01
6.259410136818037427e+04 2.181792941563496768e+01
6.260206306357572612e+04 2.200647550467018476e+01
6.260805767796105647e+04 2.157293245831275996e+01
6.260808239544076787e+04 2.162310039149222973e+01
6.260810476111225580e+04 2.134293545599140884e+01
6.262296919227351464e+04 2.169342058403325169e+01
6.262297870694653102e+04 2.165904712344412175e+01
6.263500145825316577e+04 2.143091937348093978e+01
6.288130429631468724e+04 2.231578885783942567e+01
6.293509388369966473e+04 2.191231787054486091e+01
6.293510240193830396e+04 2.184455602056392820e+01
6.293511292671992123e+04 2.177562373856511968e+01
6.293513551290585019e+04 2.192417595738339031e+01
6.299103602130408399e+04 2.206487130361257698e+01
6.299105858498179441e+04 2.206948821114109904e+01
6.299107740167132579e+04 2.194895704610725318e+01
6.322734675213955779e+04 2.199525291807819372e+01
6.322735770923288510e+04 2.145903855424649009e+01
6.326232335892460833e+04 2.132663194455818001e+01
6.326233320044256106e+04 2.173853568167921324e+01
6.328313005398026144e+04 2.196947997207390202e+01
6.329008423089131975e+04 2.168139421893311791e+01
6.329010681991324964e+04 2.144574597004991645e+01
6.331704312043658138e+04 2.152832528770163378e+01
6.331706562614375434e+04 2.122445458168664345e+01
6.332011944065122225e+04 2.226529137972006112e+01
6.334905312597808370e+04 2.202888944365691515e+01
6.358128550608697697e+04 2.205491936735599623e+01
6.361724722082930384e+04 2.180869396242058755e+01
6.361724858131829387e+04 2.185310473308708623e+01
6.363620912968460470e+04 2.219295263680347219e+01
6.364521413559237408e+04 2.189494448487252143e+01
6.364521502883292123e+04 2.184547875290139274e+01
6.364521553560966277e+04 2.164885568341083655e+01
6.364523812359221483e+04 2.191617343298981169e+01
6.367209125122013938e+04 2.169143172862686342e+01
6.367310262011523446e+04 2.210123358354630341e+01
6.367312511824277317e+04 2.204912209824335534e+01
6.367322795110988955e+04 2.168875446818334041e+01
6.370007148187233543e+04 2.161428663856277765e+01
6.372704831754453335e+04 2.164494903891682753e+01
6.372707304076562286e+04 2.128897390586255511e+01
6.372709545672919194e+04 2.088868588477605215e+01
