# JD   5-sigma-depth
6.042933163940877421e+04 2.227156836499819548e+01
6.042934978392348421e+04 2.247596685773315528e+01
6.047817139891438273e+04 2.270322269046765129e+01
6.048809804772026109e+04 2.263776321365499200e+01
6.050515251790958428e+04 2.281812232067695589e+01
6.050711706277048506e+04 2.248344481545980855e+01
6.051402704644126788e+04 2.196623802632699807e+01
6.054399594862244703e+04 2.292180557135301555e+01
6.056604011784084287e+04 2.274416321691186482e+01
6.057305465264469967e+04 2.262411869706951606e+01
6.077829045711451181e+04 2.257573777231268863e+01
6.078042101776714117e+04 2.237051940289768837e+01
6.080719065913850500e+04 2.206487629468835365e+01
6.080825290492355998e+04 2.262623002264769312e+01
6.085918641523756378e+04 2.259556741176935901e+01
6.086323720296731335e+04 2.221138010832525467e+01
6.086622486285052582e+04 2.207529599312266200e+01
6.086625781917288259e+04 2.171126977779238842e+01
6.086625872280731710e+04 2.166315884475565312e+01
6.088996667628578871e+04 2.219309529574942985e+01
6.089002356524136121e+04 2.283483319602741446e+01
6.089004772801018407e+04 2.279574079715711576e+01
6.092102151374925597e+04 2.261768754966659145e+01
6.092104456507207942e+04 2.251694529971054592e+01
6.092104549629637768e+04 2.253491628162394989e+01
6.092419486479218176e+04 2.230342264659613249e+01
6.094899947072083887e+04 2.285493127475017161e+01
6.110538044336007442e+04 2.288649846252511821e+01
6.110538134895973781e+04 2.283897162422496407e+01
6.110539061443901301e+04 2.264633558106714872e+01
6.110539199157047551e+04 2.259562327865454279e+01
6.115930952608992084e+04 2.280053633897224685e+01
6.116535676200701710e+04 2.275254847138430847e+01
6.116538002416192467e+04 2.275000779095471870e+01
6.118931809416182659e+04 2.229900217713225530e+01
6.149036687621337478e+04 2.251866882499265188e+01
6.151836410444536887e+04 2.249457248058860159e+01
6.152429703856121341e+04 2.250108108481062885e+01
6.155323250417887903e+04 2.316342106883447372e+01
6.159701702216445847e+04 2.259640084301743457e+01
6.159701747788809007e+04 2.255257832882788804e+01
6.159803609748784947e+04 2.253650546070245397e+01
6.160012889871670632e+04 2.257646568617534655e+01
6.160012936182712292e+04 2.256873335280371151e+01
6.160117164566189604e+04 2.215695611955217359e+01
6.160216904609763151e+04 2.259209048504407491e+01
6.160316621247622243e+04 2.231781001911027218e+01
6.160316763239347347e+04 2.222805858879787522e+01
6.160420995473677613e+04 2.238726730347978844e+01
6.162496793289350171e+04 2.255687799241769298e+01
6.162610458102485427e+04 2.306317963658289472e+01
6.162612651847987581e+04 2.311498383818987534e+01
6.162702618582044670e+04 2.258853671281595155e+01
6.162702665129100205e+04 2.265421707190899525e+01
6.162705035265348852e+04 2.291875926506624950e+01
6.163117778119736613e+04 2.246736581564279334e+01
6.166105822654919029e+04 2.259060399212751236e+01
6.166207238607980253e+04 2.241181695791403783e+01
6.181135484092108527e+04 2.228700151528062889e+01
6.184438921669773845e+04 2.212156867814385564e+01
6.187636196941311937e+04 2.305949788887038920e+01
6.190728003713612270e+04 2.323337102982141289e+01
6.190728048334582127e+04 2.320047700163819471e+01
6.199114206709096470e+04 2.246421637963638673e+01
6.201611158905657066e+04 2.231669059708037395e+01
6.224938573461424676e+04 2.291272455152110510e+01
6.225322883814686065e+04 2.200532582361707057e+01
6.229035810859883350e+04 2.249268452169022225e+01
6.229135038337661535e+04 2.263654635089094924e+01
6.231113415696151787e+04 2.220210659042692924e+01
6.231222784450170002e+04 2.209397598965144738e+01
6.233899252700318902e+04 2.238064002568606270e+01
6.234121467777107318e+04 2.212042665030331179e+01
6.234121514090092387e+04 2.207996812119715457e+01
6.234216652136366611e+04 2.232099240324497558e+01
6.234225053706115432e+04 2.231848364141066554e+01
6.234602256469262647e+04 2.272922235012159931e+01
6.234602302378355671e+04 2.270120545250633981e+01
6.236700434264286741e+04 2.257874708741511682e+01
6.236700479564387206e+04 2.256780017405144534e+01
6.239502829409794504e+04 2.258549856887397311e+01
6.239598174640529760e+04 2.282179639941225702e+01
6.239598219505457382e+04 2.280285563124289183e+01
6.239603610430589470e+04 2.276511258180754282e+01
6.239603794484743412e+04 2.288614599464158772e+01
6.239605559421215003e+04 2.278263178717631376e+01
6.252136511794902617e+04 2.148076019824661032e+01
6.252334868514310074e+04 2.169451516907624722e+01
6.254336086110412725e+04 2.244172270153114468e+01
6.255131817801958096e+04 2.119415107399495923e+01
6.258536577199773456e+04 2.194558029828927559e+01
6.260231058239298000e+04 2.228326879228107771e+01
6.260231193287057249e+04 2.230815262865665716e+01
6.260237470287272299e+04 2.239613736627168450e+01
6.260237516686830349e+04 2.230076904073170496e+01
6.267621883050299948e+04 2.247794937640355073e+01
6.272115094653791311e+04 2.257943276142757227e+01
6.272615939416347828e+04 2.215178066252361333e+01
6.273499838900251780e+04 2.253987026512010416e+01
6.275501453231847699e+04 2.289801619341629291e+01
6.296236303351109382e+04 2.273688327316923719e+01
6.296535988178670959e+04 2.226894180157295722e+01
6.296537076833906031e+04 2.243075186441670610e+01
6.297137125532387290e+04 2.290317760841053030e+01
6.299015228465662949e+04 2.190131288679778976e+01
6.299015273208826693e+04 2.196737838073332583e+01
6.299026075928390492e+04 2.297323658446281769e+01
6.299026167029893986e+04 2.303623480203890495e+01
6.299535936728628440e+04 2.287226469268744822e+01
6.301614371622903855e+04 2.272637377472455711e+01
6.301616504494041874e+04 2.285126732088982493e+01
6.301814466451472254e+04 2.238341977508751768e+01
6.304502768786519300e+04 2.241146324727025885e+01
6.304510035076451459e+04 2.282434834945802038e+01
6.304819170753828803e+04 2.289643788604301022e+01
6.305997169627973199e+04 2.214638597011726517e+01
6.305997214436102513e+04 2.208054655949165124e+01
6.307399097543426615e+04 2.232296658268729317e+01
6.307406421712902375e+04 2.263183241057348027e+01
6.307597535954602790e+04 2.228136323272874009e+01
6.307599553702757112e+04 2.227412420541438820e+01
6.308402503703114780e+04 2.255275042612692715e+01
6.310497365126685327e+04 2.253961294327280740e+01
6.310505783638967841e+04 2.273834750434127727e+01
6.310710037289126194e+04 2.252645456712590644e+01
6.310898889104804402e+04 2.267902919022254693e+01
6.313200063125119050e+04 2.249219313349131255e+01
6.313200394123556180e+04 2.263231805204062752e+01
6.313604460973103414e+04 2.289376232574268144e+01
6.313606722172510490e+04 2.283780557704278635e+01
6.313701587655191543e+04 2.261375980228515914e+01
6.329039255504109315e+04 2.266009807287129263e+01
6.331721779204224731e+04 2.153473615346543113e+01
6.331731337306033674e+04 2.201820728792447568e+01
6.334723918891159701e+04 2.194138712645944977e+01
6.337306184975996439e+04 2.228992870729450715e+01
6.337516999604755256e+04 2.283397554741269175e+01
6.340206901657551498e+04 2.283189795864686644e+01
6.343103884818874940e+04 2.176706787163564272e+01
6.343315070626913803e+04 2.233753117487644246e+01
6.343401168699472328e+04 2.187212264138522499e+01
6.346600212102064688e+04 2.262565391027359851e+01
6.349107355276863382e+04 2.221644649640133196e+01
6.349107401672356355e+04 2.225483449608497466e+01
6.364638091890935902e+04 2.241620373596835236e+01
6.364638767280847969e+04 2.245677676981777537e+01
6.366638462098054151e+04 2.231855209657933869e+01
6.367232170052945003e+04 2.247463678394505848e+01
6.367327459235402057e+04 2.246883576916406611e+01
6.370329576416947384e+04 2.276165235573859391e+01
6.371032952549182664e+04 2.287473557231928822e+01
6.372420299750559934e+04 2.299086220171346895e+01
6.372717280856313300e+04 2.243071279791852390e+01
6.372816751419114735e+04 2.219350497079098616e+01
6.373024924530760472e+04 2.259895438952092306e+01
6.373024971068499144e+04 2.259082717688004394e+01
6.379310340302835539e+04 2.287233768402711220e+01
6.379800889143859968e+04 2.309259764206410992e+01
6.381303642499107082e+04 2.279297385209684990e+01
6.382002447597788705e+04 2.188673392789281635e+01
6.382002539062689175e+04 2.175304180690585554e+01
6.385302917965704546e+04 2.233709898936140803e+01
