# JD   5-sigma-depth
6.022738531146330206e+04 2.308660307503030396e+01
6.025036521350819385e+04 2.307597589580852571e+01
6.025036567439102510e+04 2.309527386057298770e+01
6.025124168011800793e+04 2.329875314879163284e+01
6.025126624822599842e+04 2.352414679964907052e+01
6.026603181418271561e+04 2.278989721602505014e+01
6.027212721617239004e+04 2.315806246077543307e+01
6.027518863326038991e+04 2.268211944068978525e+01
6.027926869996328605e+04 2.284960673157797117e+01
6.027926963059350965e+04 2.304678095426163509e+01
6.029920781905502372e+04 2.323125524875691639e+01
6.030019106489921251e+04 2.350173331967288703e+01
6.032113435842036415e+04 2.318858650855325720e+01
6.035805190886801574e+04 2.328252667066045234e+01
6.035805284464524448e+04 2.322001552276819680e+01
6.036726884053782123e+04 2.234935920998384873e+01
6.037110542531435931e+04 2.307509786138345476e+01
6.039202084200766694e+04 2.292768751973500585e+01
6.039202174044138519e+04 2.287747992593349622e+01
6.063331085647622967e+04 2.289340893317683978e+01
6.063932197542370704e+04 2.380805108358913458e+01
6.063932858649022819e+04 2.372212975595943618e+01
6.064334436612762511e+04 2.368560794295704142e+01
6.064334575638366368e+04 2.350888207249040107e+01
6.064334991283364070e+04 2.338352930651365114e+01
6.065034027644695016e+04 2.351941093247267389e+01
6.066029549291248259e+04 2.266038943474794110e+01
6.066733799852329685e+04 2.337588328604862653e+01
6.067134019942008308e+04 2.330407386744730758e+01
6.067134067133966164e+04 2.329310424134725821e+01
6.067817750687621447e+04 2.319949545511254030e+01
6.070608802487196954e+04 2.285430831786460715e+01
6.071514861969129561e+04 2.282837143010395309e+01
6.072504546184947685e+04 2.319326896298906959e+01
6.075400830498262076e+04 2.313117667460124949e+01
6.076298895402452763e+04 2.267590439233264732e+01
6.100521408640066511e+04 2.314300251078726589e+01
6.104415731412840978e+04 2.311787752445890831e+01
6.106504202986672317e+04 2.378085744589561656e+01
6.106504248984959122e+04 2.383559569423084312e+01
6.133633065369082033e+04 2.278334519000878444e+01
6.133930567670994060e+04 2.313678193869120747e+01
6.134031952467813971e+04 2.290371000815256153e+01
6.134533313722108869e+04 2.328121357582083917e+01
6.135531837445081328e+04 2.367751485589936067e+01
6.135632777821696800e+04 2.366283418738873578e+01
6.136532140073690971e+04 2.361583702374579374e+01
6.136533586111028853e+04 2.372599007483120204e+01
6.137030606050135975e+04 2.307337889095963135e+01
6.137331747564191028e+04 2.325043443011050215e+01
6.138133399788940733e+04 2.345889504938501346e+01
6.138613633128710353e+04 2.354742681221370404e+01
6.139532180085309665e+04 2.338267156887399523e+01
6.139621322785243683e+04 2.313664821844340835e+01
6.140218876866118808e+04 2.346282369166507564e+01
6.140221567313314154e+04 2.319929473173175083e+01
6.140627650559785980e+04 2.320769778946932149e+01
6.142031072982445767e+04 2.317113936805446883e+01
6.142216282869609131e+04 2.349485701911662616e+01
6.142216373188123544e+04 2.347771975018119406e+01
6.142806746735112392e+04 2.309909244805840700e+01
6.143534621891490679e+04 2.264327127944870810e+01
6.143604780265010777e+04 2.348841284742229618e+01
6.143606501685888361e+04 2.352859519796726318e+01
6.144325670326752152e+04 2.308638013543696843e+01
6.145022868303870200e+04 2.323888160498050937e+01
6.145303449132583046e+04 2.297213619738577606e+01
6.145613498652849376e+04 2.252339428285403145e+01
6.145918582090375276e+04 2.267402113117582019e+01
6.145923659021453932e+04 2.273039054361603917e+01
6.146511506804158125e+04 2.343677697039164798e+01
6.147110900669379043e+04 2.310734798405036372e+01
6.147826614402652922e+04 2.226452943500034820e+01
6.148002846299874363e+04 2.319744884412290276e+01
6.148002891170543444e+04 2.325685394675936379e+01
6.148200116394770157e+04 2.310974632920215299e+01
6.148802131076598016e+04 2.289620931624602918e+01
6.148802266802681697e+04 2.273649864682786159e+01
6.149399138350757130e+04 2.341870340313080590e+01
6.177117911052810086e+04 2.375588575020745807e+01
6.178727866451090813e+04 2.305325891721608045e+01
6.180407889964054630e+04 2.338022150249446440e+01
6.206036036725372105e+04 2.345028018233231037e+01
6.206537236204044893e+04 2.323509298936465939e+01
6.207134747580232215e+04 2.347003246031299284e+01
6.208734174891400471e+04 2.334024580252873449e+01
6.209031839674941875e+04 2.332959299209849036e+01
6.210131326022410940e+04 2.331325043780175221e+01
6.210627400618456886e+04 2.260109705441179528e+01
6.210627539677455206e+04 2.283662238737953842e+01
6.210722081009313115e+04 2.307167890593163406e+01
6.211732842543004517e+04 2.339215369305864911e+01
6.211732889429504576e+04 2.333286574745786268e+01
6.212133200142250280e+04 2.307810970816769469e+01
6.212133244562200707e+04 2.312240642599989116e+01
