# JD   5-sigma-depth
6.140914781863425014e+04 2.349427010738737209e+01
6.141217481637942547e+04 2.330761709044175589e+01
6.141217526043046382e+04 2.326233340148212392e+01
6.141503742174259969e+04 2.292033739462469555e+01
6.141504299823279143e+04 2.319875864060474058e+01
6.141510372327902587e+04 2.365234003311613975e+01
6.142105255865567597e+04 2.335969013818786877e+01
6.142405022440558241e+04 2.312745865330651540e+01
6.142407823326659127e+04 2.315044113209319576e+01
6.143105155740691407e+04 2.306390083815396252e+01
6.143607177254971612e+04 2.329885589087599129e+01
6.171702227495313127e+04 2.298563341678714878e+01
6.172430915227962396e+04 2.255403357313029744e+01
6.175627609774647135e+04 2.276625679115806378e+01
6.175627655226796924e+04 2.286550046110143342e+01
6.177118842223123647e+04 2.345580484999954507e+01
6.200239411973249662e+04 2.376412889739872725e+01
6.202136555705009232e+04 2.284490165142787887e+01
6.202436518644046737e+04 2.340442217079967335e+01
6.203235391930594778e+04 2.322212911644463773e+01
6.205025659457896836e+04 2.305221197590331528e+01
6.205036642684211984e+04 2.301387728819576495e+01
6.206534309622167348e+04 2.364620721935776970e+01
6.206534399979694717e+04 2.372986661129304053e+01
6.207023301991449262e+04 2.326166398960571868e+01
6.208734935836515797e+04 2.297655281775930547e+01
6.209024353691570286e+04 2.330080469261252674e+01
6.209532962164905621e+04 2.276424290507625869e+01
6.209905808318317577e+04 2.359652809819666430e+01
6.210005286382197664e+04 2.311725919392726780e+01
6.210005978723165026e+04 2.315960606456521020e+01
6.210720356282780995e+04 2.303763246429759448e+01
6.210917642855966551e+04 2.288227450665189266e+01
6.210917687994969310e+04 2.294198269615096208e+01
6.210920184023248294e+04 2.295806840834760720e+01
6.210920274114898348e+04 2.289576958239210569e+01
6.211517071253703034e+04 2.343659482808322281e+01
6.212304825377277302e+04 2.331480163846000409e+01
6.212905046347211464e+04 2.298782453637011258e+01
6.213003437565641070e+04 2.286900191167553942e+01
6.213307165525312303e+04 2.276991800815773104e+01
6.215407556388252851e+04 2.342149363870927203e+01
6.215916415134608542e+04 2.290538202539743295e+01
6.216204916510840849e+04 2.273943605938666934e+01
6.218501989061056520e+04 2.274461367259312539e+01
6.218508142235292325e+04 2.313089775855230101e+01
6.218508187155956693e+04 2.318427402683842331e+01
6.240023219965110911e+04 2.264120315445169496e+01
6.246217678117098694e+04 2.291109112438991602e+01
6.248032199748676067e+04 2.266682060802545351e+01
6.273540339234476414e+04 2.366451397863314909e+01
6.274325421212293440e+04 2.339270871111714811e+01
6.274524922004852124e+04 2.339824846294996519e+01
6.275038345623758505e+04 2.345946753235747906e+01
6.275331197109587811e+04 2.315804420258727703e+01
6.275523370034834079e+04 2.289555352401807298e+01
6.275523415797071357e+04 2.290476334178169182e+01
6.275833867475403531e+04 2.321867634457860419e+01
6.276036912931031111e+04 2.298909997510193293e+01
6.278122968794178450e+04 2.319336707194637270e+01
6.278123060678095499e+04 2.320433348421283171e+01
6.278532440591699560e+04 2.282889143123552600e+01
6.279022541946647834e+04 2.317996086605408479e+01
6.279025202568061650e+04 2.313750486656699223e+01
6.282019054671318008e+04 2.261805121320717404e+01
6.283112149323610356e+04 2.350489885595633410e+01
6.283112194515269221e+04 2.353952830488859504e+01
6.283121087573933619e+04 2.330246375895834277e+01
6.283603169861163769e+04 2.313553186613923529e+01
6.285204629364753055e+04 2.309580110216058557e+01
6.285412729990982916e+04 2.330973697664933653e+01
6.286213522721149639e+04 2.326994405801950450e+01
6.286313056126242009e+04 2.348908119796611871e+01
6.286905216803053190e+04 2.351182220959386981e+01
6.287607783576436486e+04 2.303968823079087258e+01
6.287607828004175099e+04 2.307981914101068099e+01
6.288714374417011277e+04 2.284386437912782952e+01
6.289014042676310055e+04 2.307951607759576262e+01
6.289014087992771238e+04 2.299738305048876086e+01
6.289014267651052069e+04 2.308386832798446875e+01
6.289413774977124558e+04 2.293795875886197067e+01
6.289806151608868095e+04 2.352605807716077635e+01
6.311436906296293455e+04 2.317915249021527657e+01
6.311536800256324932e+04 2.307904444272323019e+01
6.311837724184478429e+04 2.367959515638517587e+01
6.313538315922567563e+04 2.376444174059967906e+01
6.314024316485368763e+04 2.261092825060390510e+01
6.314132802416864433e+04 2.236245285682793593e+01
6.314809731650409958e+04 2.353777693234911084e+01
6.316403515760865412e+04 2.266426046310667886e+01
6.316720420280496910e+04 2.292261371339535359e+01
6.319505248115013819e+04 2.250068042461874995e+01
6.320602818481582653e+04 2.317083503889746154e+01
6.320602863383839576e+04 2.315752340392759834e+01
6.322903555997867807e+04 2.311912670659405933e+01
6.325605335361866310e+04 2.272290374029853766e+01
6.326404673714551609e+04 2.330402327940971574e+01
6.345040364273751038e+04 2.337201940647838683e+01
6.348325190985894005e+04 2.327502599916698145e+01
6.348927117388658371e+04 2.342934116731771610e+01
6.353124107068096782e+04 2.366340268422896287e+01
6.355114296510862914e+04 2.333021592935166666e+01
6.356517005502784741e+04 2.389693270811022074e+01
6.356711511922528734e+04 2.335653043802631146e+01
6.357117934584832983e+04 2.309714109999059417e+01
6.357806744181884278e+04 2.329433776621513985e+01
6.358006383465021645e+04 2.299559599172252078e+01
6.358006430392351467e+04 2.310074654992060772e+01
6.358014655738103465e+04 2.320233001284937302e+01
6.365607390168426355e+04 2.285142238918912483e+01
6.379942643222888728e+04 2.359848460238938372e+01
6.382235384204431466e+04 2.288555412281620960e+01
6.382340106753102009e+04 2.271514547407804940e+01
6.382340852895757416e+04 2.286221163590309047e+01
6.383737062472738762e+04 2.358342054088439355e+01
6.385132779818162089e+04 2.285520040040153944e+01
6.385133524036702147e+04 2.279244068447071214e+01
