# JD   5-sigma-depth
6.229200827273094183e+04 2.252317220059688907e+01
6.251636915667562425e+04 2.250979723792722353e+01
6.251637050504548097e+04 2.241003824785096654e+01
6.251835138034491683e+04 2.272986521956594430e+01
6.252536476557548303e+04 2.226902962279302756e+01
6.252635361014488444e+04 2.267734303783268501e+01
6.255122606953109062e+04 2.211669526809033925e+01
6.258500155561310385e+04 2.218085612196065171e+01
6.284926539642617718e+04 2.272274472650779842e+01
6.284928345328990690e+04 2.275847678479006575e+01
6.285426062983411975e+04 2.291284360865948244e+01
6.285427277166105341e+04 2.285620946692250754e+01
6.287136413030298718e+04 2.272897327690456137e+01
6.287733905036138458e+04 2.285177594773555398e+01
6.288036186527115933e+04 2.262971824846702873e+01
6.290016888937455224e+04 2.322974397046147033e+01
6.290328729969272536e+04 2.293446722955424377e+01
6.290709102129708481e+04 2.250124733435609059e+01
6.290928720540440554e+04 2.322099807570839758e+01
6.290933104833724065e+04 2.293532565788973443e+01
6.293520192246749502e+04 2.276340299243513954e+01
6.293520329829903494e+04 2.275947943766748338e+01
6.296019622588252969e+04 2.256395340867958055e+01
6.296313557127270906e+04 2.283333187731228264e+01
6.296318326836366032e+04 2.212679287567937081e+01
6.298505547240049054e+04 2.316260276540093699e+01
6.298509440050889680e+04 2.298474232314085341e+01
6.298514139799545228e+04 2.259348553906887602e+01
6.298612568207494041e+04 2.268278880678789022e+01
6.299002669305788004e+04 2.283395957966143897e+01
6.299602569426948321e+04 2.324802156573020895e+01
6.299604752079690661e+04 2.303702768367281806e+01
6.319730560702613730e+04 2.299070392647642080e+01
6.320528276058063057e+04 2.286477154293976355e+01
6.322025462175498978e+04 2.332878880169481306e+01
6.323021307980950223e+04 2.281207377905687750e+01
6.323334556043709017e+04 2.288105061722273348e+01
6.323526160736506426e+04 2.310952638303339768e+01
6.325617252101148188e+04 2.296944894139259929e+01
6.326028359456057660e+04 2.267109934708159358e+01
6.326334188425262982e+04 2.281730465204262970e+01
6.328308216587184143e+04 2.278689331334067347e+01
6.328310291399563721e+04 2.302184478536977608e+01
6.328324315254810062e+04 2.289412466908811439e+01
6.329025557608203235e+04 2.269853806336841728e+01
6.329326647023158148e+04 2.287853697961364929e+01
6.331299704529395967e+04 2.283751301320786808e+01
6.331815788397399592e+04 2.267162012152694928e+01
6.331815834171178722e+04 2.265881038197343145e+01
6.332417305704898172e+04 2.301163858110840721e+01
6.334704429778135818e+04 2.246327598598981012e+01
6.334910717829212808e+04 2.262809336624807344e+01
6.360721276742126065e+04 2.312923829919261465e+01
6.360721321645697753e+04 2.311989529962542278e+01
6.360819835838882136e+04 2.290718645110585072e+01
6.363617216637052479e+04 2.318744078829669775e+01
6.364427473112611915e+04 2.258567589712083645e+01
6.364427704319392797e+04 2.259472607367838037e+01
6.364609504995577299e+04 2.299898767723411908e+01
6.364609549818718369e+04 2.310753272393290203e+01
6.365001913344536297e+04 2.266952300477745297e+01
6.366322860109121393e+04 2.319858263156163503e+01
6.366722139077725296e+04 2.282610206643862583e+01
6.367121275713107025e+04 2.219008450795280396e+01
6.367514926225060481e+04 2.295487300002651310e+01
6.367515076274804596e+04 2.296939120956401581e+01
6.369711842546401022e+04 2.277444315929453822e+01
6.370010941012220428e+04 2.252995072628175777e+01
6.370011656431505980e+04 2.225089562555336187e+01
6.370011749523408071e+04 2.235056195704494897e+01
6.370014602277582162e+04 2.243000168476683598e+01
6.372402559354445111e+04 2.259820060702610789e+01
6.372606150083790999e+04 2.277727510274248601e+01
6.372606195091921109e+04 2.274731180694572430e+01
6.372608367365481536e+04 2.259818954323312923e+01
6.372608411972743488e+04 2.260083518438317185e+01
