# JD   5-sigma-depth
6.021814245399158244e+04 2.163169001678835102e+01
6.021816494770090503e+04 2.152503305763687536e+01
6.022909900400505285e+04 2.247064210625998015e+01
6.022912161894145538e+04 2.234971946618800587e+01
6.022916344107043551e+04 2.198001187334469719e+01
6.042340633422262908e+04 2.172015695671090540e+01
6.042341817268517480e+04 2.184534424562191646e+01
6.048338895441502973e+04 2.196653358317337634e+01
6.048339923884680320e+04 2.215693924037111273e+01
6.048341685174720624e+04 2.223315386402965643e+01
6.048342704325047089e+04 2.188750916044798345e+01
6.050719688405433408e+04 2.206460167365968061e+01
6.050719733281343360e+04 2.203629371390593761e+01
6.053031485552564845e+04 2.226214322817912006e+01
6.054323733099904348e+04 2.234448015272301546e+01
6.054729254842457885e+04 2.204555832528405901e+01
6.057204145562569465e+04 2.197846628977253047e+01
6.059911321487248642e+04 2.200209130006074432e+01
6.059913583209005446e+04 2.202069533524814915e+01
6.060609108680073405e+04 2.230579274142237267e+01
6.085822249862619356e+04 2.210741716678951008e+01
6.085922789979136724e+04 2.197089666851576695e+01
6.087140810438439075e+04 2.180566814953424171e+01
6.089330515977974574e+04 2.175957209018015348e+01
6.089332818379144737e+04 2.163030490309534315e+01
6.089932099105163798e+04 2.207903160654325703e+01
6.089932235177324765e+04 2.199000071475463969e+01
6.091527491914039274e+04 2.228183763285200314e+01
6.091529766610124352e+04 2.212456982877320044e+01
6.091922024733387661e+04 2.245023219587400121e+01
6.091924333490127901e+04 2.258108602043174074e+01
6.092604739484605670e+04 2.198237329395441364e+01
6.092607034144963109e+04 2.206692995701374116e+01
6.092932309007245931e+04 2.128529715201871753e+01
6.095300075556356751e+04 2.202085595885838742e+01
6.095314993283268268e+04 2.187803789479512773e+01
6.095317268588583102e+04 2.191826123014783079e+01
6.095318687664667959e+04 2.175886841154100892e+01
6.095320982732498669e+04 2.178169325550609159e+01
6.095414224355276383e+04 2.216681670613616717e+01
6.095414314073538844e+04 2.227185478367137961e+01
6.095416484892520384e+04 2.206900146088003112e+01
6.095416574371377646e+04 2.210224553265964786e+01
6.095418429810088855e+04 2.181250872661883022e+01
6.095418474742028047e+04 2.185588342408468066e+01
6.097512309189540974e+04 2.186242459077099554e+01
6.097512444551147928e+04 2.189049044319676796e+01
6.097514592672305298e+04 2.174919320735412853e+01
6.097514727755204513e+04 2.180741084976910216e+01
6.099605309774963098e+04 2.212715757455634957e+01
6.099605493039230350e+04 2.226259151104320466e+01
6.099607570472155930e+04 2.186345935768881077e+01
6.099607752019892359e+04 2.191552000381751597e+01
6.122638110205511475e+04 2.209097625632031381e+01
6.122639906057651388e+04 2.198983541612835069e+01
6.122739144675961870e+04 2.170433816795036819e+01
6.123635851571393141e+04 2.203460147842714889e+01
6.123638124080864509e+04 2.218861079554901039e+01
6.124533980494641582e+04 2.235640620335787787e+01
6.124536236349744286e+04 2.223296664868946593e+01
6.125431099536323018e+04 2.211306931375949247e+01
6.133609619212819234e+04 2.216163953414930532e+01
6.133810094314609159e+04 2.178477845475215702e+01
6.159639284200359543e+04 2.212373005190449504e+01
6.160320502496478730e+04 2.175916437806036896e+01
6.160322765904879634e+04 2.203028519825624443e+01
6.160836333943573118e+04 2.179574928974925996e+01
6.160935726630382123e+04 2.147648411303492821e+01
6.160937677139077277e+04 2.151652613468003494e+01
6.160940119965982740e+04 2.139836321218352211e+01
6.161040348671112588e+04 2.169751984800612377e+01
6.162632217544267041e+04 2.206815164784363148e+01
6.163014196982965950e+04 2.210733867598673541e+01
6.163624396492739470e+04 2.201140073655185958e+01
6.163626694281634263e+04 2.177133661501318329e+01
6.163831700807064772e+04 2.114024144046355858e+01
6.166318386164379626e+04 2.168961046652135494e+01
6.166320692381934350e+04 2.135350528068142850e+01
6.169310755319716554e+04 2.156959817731724272e+01
6.169317354147590959e+04 2.183759987486570253e+01
6.169618934844179603e+04 2.173902734676504167e+01
6.169618979195982683e+04 2.173223013811301030e+01
6.171909993066821335e+04 2.169977668279150862e+01
6.172411728650218720e+04 2.125896758071655768e+01
6.187239968247784418e+04 2.197455331728094308e+01
6.187241179902076692e+04 2.195329236872810696e+01
6.199130996330612106e+04 2.185008187596246287e+01
6.199133268333759042e+04 2.167169370010957152e+01
6.199333868523220008e+04 2.174921752190325464e+01
6.199336131489540276e+04 2.164817238936890220e+01
6.204498919456066506e+04 2.165426927996522366e+01
6.204499924776586704e+04 2.189972119723218213e+01
6.204720709427437396e+04 2.147418235985229984e+01
6.204818375204724725e+04 2.208758176963508291e+01
6.231228017935714161e+04 2.220384782417229985e+01
6.233931222268845886e+04 2.224448107514302819e+01
6.233938266038071015e+04 2.198661838552288827e+01
6.234134886626620573e+04 2.183931702233110528e+01
6.234137201865297538e+04 2.170960603529012189e+01
6.234636295056172821e+04 2.172307901661802632e+01
6.237423919916300656e+04 2.153086338025971358e+01
6.237434831876966200e+04 2.117162538550630302e+01
6.237436849375398742e+04 2.121034426902334502e+01
6.239420731911106122e+04 2.216596531004111625e+01
6.240018264230417117e+04 2.169088426063762753e+01
6.240020527048850636e+04 2.156477625817638000e+01
6.240218598733436374e+04 2.161270390639126049e+01
6.240220851113822573e+04 2.147480657908681678e+01
6.240229383825763216e+04 2.082187227782612027e+01
6.242906240042288846e+04 2.219892271286184382e+01
6.242913290313979087e+04 2.180489226982441053e+01
6.242913335091295448e+04 2.172717571670795422e+01
6.242914930960185302e+04 2.190114177930301764e+01
6.242915020494934288e+04 2.192631931617042085e+01
6.242917236228436377e+04 2.165870097365136004e+01
6.242917325676944165e+04 2.169145587341407477e+01
6.260240184150457935e+04 2.125756498420637541e+01
6.260640810266672634e+04 2.119405900408168364e+01
6.260839142822157010e+04 2.140731802389107230e+01
6.260840130813331052e+04 2.162452965358379942e+01
6.261136592489366012e+04 2.158812645946000330e+01
6.271629359795508208e+04 2.235497700669719734e+01
6.271631649786052731e+04 2.226523093428074063e+01
6.271635053144724225e+04 2.179839802231162338e+01
6.271637316775400541e+04 2.166292353934837678e+01
6.275622896053588192e+04 2.184793055025431130e+01
6.275625165160392498e+04 2.152086303069044604e+01
6.278420915679567406e+04 2.145000012035565362e+01
6.281506533265416510e+04 2.173760264155658817e+01
6.304742901787081792e+04 2.125252233860225104e+01
6.305236101929603319e+04 2.151960777976901795e+01
6.305236194760641956e+04 2.149416108344260579e+01
6.305238131802895805e+04 2.141867419360669800e+01
6.305238223754240607e+04 2.138648604023214972e+01
6.310508407884048211e+04 2.197779390404957311e+01
6.310510691633624810e+04 2.231937273425293000e+01
6.310522258779681579e+04 2.194107834553420489e+01
6.310524542526363803e+04 2.211287029039045038e+01
6.313915291976931621e+04 2.152518269047449451e+01
6.316608588596872141e+04 2.200511327934574268e+01
6.316610871411758126e+04 2.190910678482445562e+01
6.316715255459016043e+04 2.182426362375395001e+01
6.316715300288425351e+04 2.168779915661973590e+01
6.340521169939375977e+04 2.158813940674798459e+01
6.340523471946117206e+04 2.169979242604543757e+01
