# JD   5-sigma-depth
6.028734705572567327e+04 2.343672089598151587e+01
6.028735544144929008e+04 2.309374476400762433e+01
6.029434423952934594e+04 2.382426408783445027e+01
6.029435546245131991e+04 2.355818403941657735e+01
6.029734572613354976e+04 2.376866249641540563e+01
6.029735394999808341e+04 2.358092457653417995e+01
6.031224706128836988e+04 2.312344867516394942e+01
6.031225468922738219e+04 2.320465298889545380e+01
6.031733034485176904e+04 2.362856941462588267e+01
6.032133951105279266e+04 2.361525749912488337e+01
6.032324826061613567e+04 2.382150288309423303e+01
6.034024117982794269e+04 2.330480145132330350e+01
6.034225301640520775e+04 2.363229372777457726e+01
6.034326805225423595e+04 2.367272896139594707e+01
6.036718674561657099e+04 2.289191108129536900e+01
6.036821781315801491e+04 2.283903621706825149e+01
6.036821825920262927e+04 2.286389191222466621e+01
6.037013252561738773e+04 2.372102493783103228e+01
6.037714413127602893e+04 2.382072411843700976e+01
6.037714457764564577e+04 2.384007700842560951e+01
6.037714502734789130e+04 2.379709642645786971e+01
6.039700987772327062e+04 2.313109890031636340e+01
6.039908012012013205e+04 2.355387248249931531e+01
6.039910300091301906e+04 2.320230249495603658e+01
6.040007890006942762e+04 2.341434017554179547e+01
6.040711073693926301e+04 2.370724156436797614e+01
6.042105291305720311e+04 2.261066768258936577e+01
6.042105336151930533e+04 2.265386231639270420e+01
6.042397268237052049e+04 2.303348574003980076e+01
6.042397357832521811e+04 2.309660295621090853e+01
6.042598712105970480e+04 2.236602423615074287e+01
6.042598756616083847e+04 2.233392146534095701e+01
6.044197240842509927e+04 2.311891491367263285e+01
6.067934135227822844e+04 2.359553278529507736e+01
6.068435302365021926e+04 2.322136649381297246e+01
6.072231882103719545e+04 2.239275864328087096e+01
6.073315123254456557e+04 2.400842637496617016e+01
6.073315527817166003e+04 2.398792608429094031e+01
6.075102708285578410e+04 2.291156907439747314e+01
6.075102752849191165e+04 2.291929719721577641e+01
6.075110893853665766e+04 2.300203401904031963e+01
6.075110983464238961e+04 2.302226742785677160e+01
6.076900759885749721e+04 2.372622001477208187e+01
6.100632807968346606e+04 2.345347782807392534e+01
6.100933868005768454e+04 2.376722351295296676e+01
6.102234662978268898e+04 2.358491845161036338e+01
