# JD   5-sigma-depth
6.028433892569393356e+04 2.306074906758567522e+01
6.030328695420569420e+04 2.292795871048488010e+01
6.030328740152929822e+04 2.291079003649601020e+01
6.031131840111586644e+04 2.288841233770499173e+01
6.031227084695448866e+04 2.263452139228467885e+01
6.031227849700654770e+04 2.271512702406499074e+01
6.033919416996821383e+04 2.252007867046614464e+01
6.034026594439078326e+04 2.294705198615882580e+01
6.034222924000136845e+04 2.265428745103065822e+01
6.036603917586056195e+04 2.191830746918927986e+01
6.036722861030465720e+04 2.247084947936444976e+01
6.036824151676629845e+04 2.256521247821861209e+01
6.036824196205736371e+04 2.257332303136198348e+01
6.038606407773178944e+04 2.288765334490609149e+01
6.039912672331909562e+04 2.285423567612897955e+01
6.042398344414365420e+04 2.269185675960938653e+01
6.042398434059486317e+04 2.266330813797318910e+01
6.042398931535598967e+04 2.279919642354053622e+01
6.042399293682365533e+04 2.238266015351954508e+01
6.042601148710520647e+04 2.243604754438712234e+01
6.042601193334298296e+04 2.232544914447273854e+01
6.044998331142170355e+04 2.286095583294699907e+01
6.066035335836755985e+04 2.250637803146124583e+01
6.066035613420340815e+04 2.242846416555346423e+01
6.066635609548146022e+04 2.259982385199572619e+01
6.068436602188977122e+04 2.156478863384520750e+01
6.069334912046941463e+04 2.263192892604384809e+01
6.069625287058936374e+04 2.293246573773254227e+01
6.072113151659562573e+04 2.223347737435655702e+01
6.072229512513609370e+04 2.238268079923510712e+01
6.075105080190919398e+04 2.280016287026581523e+01
6.075105124763324420e+04 2.281253172387630812e+01
6.075113279620325920e+04 2.272465157220876364e+01
6.075113369034194329e+04 2.279712944414835363e+01
6.076903147188619187e+04 2.323268147002157491e+01
6.100633925664276467e+04 2.304540071089570574e+01
6.100934814131846360e+04 2.308782699555578333e+01
6.100935587415466580e+04 2.272906860530822115e+01
6.101231791969916958e+04 2.278598198617481074e+01
6.101335507241865707e+04 2.238405288609587984e+01
6.103634810068563092e+04 2.301878282288257083e+01
6.103635740998175606e+04 2.259986149991402726e+01
6.104133035747866234e+04 2.333217048989416043e+01
6.104824961135478225e+04 2.274774091528497166e+01
6.104834115103098884e+04 2.281923250565959549e+01
6.105132279662571818e+04 2.297973677272937110e+01
6.106933078077888058e+04 2.260575572011587298e+01
6.106933936720350903e+04 2.273062024761145139e+01
6.107615987235175999e+04 2.261322011216204331e+01
6.107629148647500551e+04 2.234224868646204953e+01
6.107720160145653790e+04 2.279913804054434578e+01
6.107720249800467718e+04 2.276546246464211976e+01
6.107725004855526640e+04 2.260306234800538405e+01
6.107728507863362029e+04 2.274603174506603764e+01
6.109507385815055022e+04 2.291271330872461220e+01
6.109519047062167374e+04 2.315028516391662805e+01
6.109521336530120607e+04 2.298391563576511842e+01
6.109823290377121884e+04 2.282831532406034114e+01
6.110417478041751019e+04 2.265610637556423868e+01
6.110508625325277535e+04 2.267506856364096635e+01
6.110517854070702742e+04 2.275289181921354853e+01
6.110522823777481972e+04 2.254929892959584947e+01
6.110615347421928163e+04 2.275923515501243699e+01
6.113103595799196773e+04 2.259863982716264275e+01
6.113103640599305072e+04 2.278551580924423448e+01
6.113502779944288341e+04 2.282430367666602322e+01
6.116100663223175798e+04 2.286506440699148968e+01
6.116100708164067328e+04 2.282360328762582924e+01
6.116500305900812964e+04 2.257437668003094089e+01
6.116502778699227201e+04 2.261246931192128784e+01
