# JD   5-sigma-depth
6.040323118823295226e+04 2.479448470440621222e+01
6.040937216639314283e+04 2.434622429297067470e+01
6.040937350806371251e+04 2.467835944324563258e+01
6.041123762737788638e+04 2.497225224108449737e+01
6.043217779661157692e+04 2.418844188052407773e+01
6.043217873399230302e+04 2.418072625904807893e+01
6.043431514517738833e+04 2.374589461931461898e+01
6.046722252933873096e+04 2.409714247817870714e+01
6.046722745997912716e+04 2.410424401063751887e+01
6.076237848580143327e+04 2.465046161928594159e+01
6.076920703801957279e+04 2.492271255860677570e+01
6.079127636243750021e+04 2.478174263772137209e+01
6.079615218435411225e+04 2.438378092835943534e+01
6.082222869155767694e+04 2.474708257125616129e+01
6.082222914044945355e+04 2.419593339496147166e+01
6.084797590415223385e+04 2.411573186665067681e+01
6.108930755748641241e+04 2.445820323766065485e+01
6.111929884455409774e+04 2.458971206005241328e+01
6.114031110772964894e+04 2.419938859445360180e+01
6.115415352455189714e+04 2.463519356191310550e+01
6.117326441243280715e+04 2.432079638639322283e+01
6.117727604181171046e+04 2.415291587626487413e+01
6.122811420124560391e+04 2.416272720600738211e+01
6.122898605235664581e+04 2.425291481139342764e+01
6.122911323805595021e+04 2.436203481219758515e+01
6.123507752675656229e+04 2.408119329643099249e+01
6.125603471082589385e+04 2.449981378182701519e+01
6.125603695532125857e+04 2.439919481222801423e+01
6.146836586844759586e+04 2.470693503182732798e+01
6.146836731460847659e+04 2.479805808770327502e+01
6.155717309840291273e+04 2.432020650581139165e+01
6.155805977735361375e+04 2.445722082793523455e+01
6.185530266941132140e+04 2.445004444422920642e+01
6.185623839682233665e+04 2.464977722150714357e+01
6.186632762803722289e+04 2.431756209706408711e+01
6.188630113129953679e+04 2.376914544535576468e+01
6.189012599224250152e+04 2.447535614764630907e+01
6.191813312736767693e+04 2.399079862354430048e+01
6.193899896582248039e+04 2.434034058590019001e+01
6.194015794969935814e+04 2.471744774610360906e+01
6.197602794153089053e+04 2.403520190623889974e+01
6.200402419374231249e+04 2.423375770347835356e+01
6.224123658227863780e+04 2.415375823338110450e+01
6.224123707877896959e+04 2.398360628424409313e+01
6.224316800548765605e+04 2.449771697742487575e+01
6.256631809300572058e+04 2.484579025638958072e+01
6.256631952811321389e+04 2.485381187914151724e+01
6.258923762715288467e+04 2.451490448059896110e+01
6.258923949503349286e+04 2.443668250042396295e+01
6.259918988058753166e+04 2.406196192349869278e+01
6.261515148532843887e+04 2.397037429869244818e+01
6.261619429892999324e+04 2.423599319860080570e+01
6.262511405952505447e+04 2.387512985654314690e+01
6.264501271894919773e+04 2.384954884495408933e+01
6.264503544395240169e+04 2.407084217304766938e+01
6.267403851541387121e+04 2.377969470225234261e+01
6.270611024208780145e+04 2.365911473121216346e+01
6.270807120670918812e+04 2.419076179648087432e+01
6.271308585724372824e+04 2.445905801982434014e+01
6.292431966423788253e+04 2.434963225390983510e+01
6.301124202324077487e+04 2.438518101362166490e+01
6.304319329430981452e+04 2.345744506349467073e+01
6.332630724004829972e+04 2.451677612039505405e+01
6.333917428800394555e+04 2.447940038912767591e+01
6.336411142598473089e+04 2.393010164116606830e+01
6.336411187759674067e+04 2.388542614901794181e+01
6.338619181415368075e+04 2.390987586167773316e+01
6.338626040784191719e+04 2.318350879909125339e+01
6.369224449112261209e+04 2.447930958656723277e+01
6.369431249782473606e+04 2.465920041218809899e+01
6.369431340704608010e+04 2.480153830290568351e+01
6.371232619715662440e+04 2.393929610211607795e+01
6.371232712828685908e+04 2.395408339288607280e+01
6.371717740866947133e+04 2.446068534526054350e+01
6.374308073095513828e+04 2.440249260164084433e+01
