# JD   5-sigma-depth
6.031824934857088374e+04 2.374001994718537745e+01
6.034523507551087823e+04 2.340184800556126987e+01
6.034618350268632639e+04 2.301421674233969128e+01
6.034823121043435822e+04 2.392125594233270292e+01
6.034917975201662193e+04 2.364977406579189534e+01
6.040910291888529900e+04 2.354049328559425902e+01
6.044197681264978746e+04 2.326541915040965236e+01
6.070026565637940075e+04 2.322354843532821178e+01
6.070321202852267743e+04 2.315097231812879386e+01
6.073019240566116787e+04 2.349480309818367019e+01
6.076304363603782258e+04 2.377969722142665532e+01
6.108317303958960110e+04 2.399140601650864468e+01
6.108412545226402290e+04 2.337378380438802949e+01
6.111510224762982398e+04 2.388786808243231619e+01
6.111510265845895628e+04 2.392170404978028131e+01
6.111906526809299248e+04 2.389779185779986292e+01
6.114507294685897796e+04 2.382513163174039406e+01
6.144525632244955341e+04 2.331798468259921719e+01
6.146812646510323975e+04 2.415802862890794955e+01
6.149702982799110032e+04 2.411468961866573224e+01
6.149706353648333607e+04 2.405501876231171465e+01
6.177227887880095659e+04 2.378087221450600097e+01
6.179628440297262568e+04 2.340483202348517366e+01
6.185506926313872827e+04 2.362809299153104448e+01
6.188603163331971155e+04 2.366275143747304810e+01
6.218717175471425435e+04 2.347607952264499787e+01
6.220913667926609196e+04 2.345380764200119827e+01
6.223906218716534931e+04 2.274812620046774825e+01
6.251028584099812724e+04 2.361267979325733535e+01
6.253817504837862361e+04 2.358061097023256281e+01
6.256009179629706341e+04 2.342182053131573483e+01
6.258909329488095682e+04 2.315200240184349312e+01
6.258911358582513640e+04 2.285596807010962550e+01
6.259605918314295559e+04 2.346551011430746669e+01
6.261799403726254968e+04 2.305738189932336724e+01
6.292025451891933335e+04 2.361449004471815272e+01
6.294706343915533216e+04 2.323015099702067587e+01
6.300398769427885418e+04 2.368989572629303098e+01
6.327718307778814778e+04 2.367537001955028586e+01
6.330311132895379706e+04 2.357318120318959487e+01
6.360028196704873699e+04 2.377442453418426638e+01
6.363218170342280064e+04 2.366515325423049632e+01
6.365211677124052949e+04 2.340519018441131394e+01
6.371306661170223379e+04 2.348367629724063477e+01
