# JD   5-sigma-depth
6.208601138258686115e+04 2.356235770554255993e+01
6.208606791837819765e+04 2.374038998384624932e+01
6.208606881399558188e+04 2.364119167258448329e+01
6.208801148931810167e+04 2.377160341343149597e+01
6.208808474820070842e+04 2.361151493401593626e+01
6.240614368709501287e+04 2.337799844478556821e+01
6.242113785670373909e+04 2.408254978035073179e+01
6.267641039691495826e+04 2.372529307960609657e+01
6.269139750438433111e+04 2.368571690660198570e+01
6.270433754822013725e+04 2.331834377611816578e+01
6.270533780458982801e+04 2.376414796649132555e+01
6.271017154544983350e+04 2.427070101863201401e+01
6.271235016518910561e+04 2.383726217803283731e+01
6.271607385621333378e+04 2.384210210221334592e+01
6.271607430509809637e+04 2.364445285745659575e+01
6.273109356468425540e+04 2.366896603758252127e+01
6.273403392846873612e+04 2.406467177225204068e+01
6.273604651257974911e+04 2.386397114215119331e+01
6.273622570785784046e+04 2.428169740242867647e+01
6.273809198154682235e+04 2.429169957866563223e+01
6.273827909798278415e+04 2.404987523188905385e+01
6.275906438710966177e+04 2.381655852679859109e+01
6.276603423369070515e+04 2.433659147047065119e+01
6.276998416337942035e+04 2.367756834766482044e+01
6.276998461256315932e+04 2.367128195772579602e+01
6.277398523500503507e+04 2.358076990489066915e+01
6.277615528271954827e+04 2.348778487332267417e+01
6.277722571876726579e+04 2.365328564145306700e+01
6.279011681330577267e+04 2.384159671236181666e+01
6.279107315254100831e+04 2.390485242424079004e+01
6.279318249831932189e+04 2.352863197301512699e+01
6.279907689299993945e+04 2.371455970227246723e+01
6.296841866673431650e+04 2.320674903250949939e+01
6.301131367585471889e+04 2.348867313262276468e+01
6.302143587453944201e+04 2.401630151263775659e+01
6.302143927415169310e+04 2.367004287363096537e+01
6.303741515102326230e+04 2.421776558408691571e+01
6.303840914419948967e+04 2.340215977529254943e+01
6.303841878471239033e+04 2.363014025591063216e+01
6.306036974654589721e+04 2.364855965332647614e+01
6.307330146711151610e+04 2.392059851946471838e+01
6.309911923640926398e+04 2.391041328175168701e+01
6.311604290999462683e+04 2.387752681324357695e+01
6.311725070561104803e+04 2.362166708699033535e+01
6.311918747116850864e+04 2.419619441301626495e+01
6.312117945666520245e+04 2.344329041189474694e+01
6.312118082469752699e+04 2.350168862652785862e+01
6.312804117218897591e+04 2.403049834257687678e+01
6.314599858714506991e+04 2.394730057839238313e+01
6.315708860192306747e+04 2.421256086149039533e+01
6.317305406146958558e+04 2.433594794201452061e+01
6.336741047071834328e+04 2.416644135739021237e+01
6.341637941068525106e+04 2.372090702181300514e+01
6.341939323080261966e+04 2.285511009249661996e+01
6.342620985686459608e+04 2.466464885377435579e+01
6.346702350711774488e+04 2.224838421737062077e+01
6.346702485107273242e+04 2.220142252304766117e+01
6.347922388643599697e+04 2.413735785623927299e+01
6.348823512977010250e+04 2.414297662165550662e+01
6.350216788124721643e+04 2.432323770206646785e+01
6.352906748819728818e+04 2.435873859072064107e+01
6.352906794015209744e+04 2.434950619850992481e+01
6.353008744126251258e+04 2.367319383639276609e+01
6.368540085260921478e+04 2.369419935725679238e+01
6.368540979224666080e+04 2.362635841118236613e+01
6.371241505170785967e+04 2.346493832073669239e+01
6.371241550292693864e+04 2.330323482054986783e+01
6.371741423152346397e+04 2.407831497962458656e+01
6.372735963277769770e+04 2.392533359649527824e+01
6.372737231026853260e+04 2.381714297994957619e+01
6.372737323928398109e+04 2.385379335614583596e+01
6.374131001076412213e+04 2.381879396682911576e+01
6.374234163881111454e+04 2.402890880176089894e+01
6.376830345622374443e+04 2.399571734967748782e+01
6.376941133787766739e+04 2.419378423864434779e+01
6.377241156296899862e+04 2.394168915803868813e+01
6.377621416151381709e+04 2.379127794140642749e+01
6.379841546802135417e+04 2.356059533378844861e+01
6.379914784719366435e+04 2.380265272640648888e+01
6.380134061017296335e+04 2.399194358132493221e+01
6.382413940778886172e+04 2.391099938473542963e+01
6.383724551942812104e+04 2.418136047111113385e+01
6.384011704062468198e+04 2.418763963097451253e+01
6.385798310846869572e+04 2.292171571447657641e+01
