# JD   5-sigma-depth
6.023099133373425866e+04 2.379510949950375576e+01
6.041141259279029327e+04 2.416603237764104506e+01
6.041141303951441660e+04 2.413957848529290828e+01
6.043642578402537038e+04 2.397185892749503111e+01
6.043840270725535083e+04 2.405704059178840737e+01
6.044338212819523324e+04 2.401918584008123503e+01
6.046643409603433247e+04 2.432399578622874614e+01
6.049224270036394591e+04 2.440700502011702966e+01
6.049231689925381215e+04 2.418119863184530516e+01
6.049231783130394615e+04 2.416058188912025173e+01
6.050331624244072736e+04 2.392012759496378038e+01
6.052432753889846936e+04 2.375084474418128622e+01
6.052512609288586100e+04 2.414860090436673090e+01
6.052832967435042519e+04 2.388424489048629695e+01
6.052833102875202167e+04 2.387397942274876428e+01
6.052908293243566004e+04 2.392395868956462479e+01
6.052924910649048252e+04 2.390875891582468427e+01
6.055308325851127302e+04 2.454556039342193330e+01
6.055309526206240844e+04 2.458151452333022036e+01
6.057607560336631286e+04 2.390779271014997320e+01
6.057607652377855266e+04 2.382357373818658886e+01
6.058104646600427805e+04 2.413390843603794167e+01
6.058906260258753173e+04 2.421048704505846061e+01
6.060805865902400546e+04 2.390507014859682045e+01
6.060805912131634977e+04 2.387363043572385379e+01
6.061306359403121314e+04 2.384455160067833290e+01
6.087926750696979434e+04 2.392208369984833638e+01
6.088613818483147043e+04 2.400233574770648204e+01
6.090325461774362338e+04 2.353883387922969561e+01
6.091404924669896718e+04 2.432788162089791939e+01
6.117236845913987054e+04 2.382470151692061933e+01
6.118130931636480091e+04 2.437353933759264990e+01
6.121522514705776848e+04 2.365621557995893909e+01
6.121524636582830863e+04 2.369641264552381799e+01
6.122707716434967733e+04 2.323536928009022873e+01
6.122707805782047944e+04 2.342590097182282705e+01
6.122824411699314805e+04 2.378797292552775389e+01
6.122935631891553930e+04 2.396594042716300166e+01
6.122935676692990091e+04 2.399700527737731193e+01
6.123425447882003937e+04 2.398607382261015886e+01
6.123425493798648677e+04 2.403087392816358303e+01
6.123427159224999923e+04 2.375799390282615065e+01
6.124022965858031239e+04 2.374591149396938050e+01
6.124226716798935377e+04 2.404031129227520580e+01
6.124437452999840025e+04 2.345359142854504952e+01
6.125811711390063283e+04 2.418986330084380398e+01
6.126007904227234394e+04 2.434156334293698620e+01
6.126007949546523014e+04 2.433397462579857873e+01
6.126116787063192896e+04 2.400139939652185461e+01
6.126307821024412988e+04 2.362525733562041097e+01
6.126712587079498917e+04 2.402464197929850087e+01
6.129402358721728524e+04 2.408052571260003916e+01
6.129411533832065470e+04 2.397972063969884360e+01
6.129414144921465049e+04 2.425431786968719550e+01
6.129700079070353240e+04 2.408602124333396688e+01
6.129717201883368398e+04 2.450820110252341522e+01
6.129917171668382070e+04 2.369826261719601845e+01
6.130000264728962793e+04 2.403731233877053697e+01
6.131998935969823651e+04 2.408112606400883848e+01
6.132503928195065964e+04 2.420418722651955790e+01
6.132505546455673175e+04 2.425919633887505711e+01
6.132607375529500132e+04 2.385270809320793006e+01
6.133003158794812771e+04 2.389433891082233430e+01
6.133003497547291045e+04 2.393702463783190382e+01
6.134306007924968435e+04 2.406786826676876245e+01
6.147439412901569449e+04 2.374110179758709549e+01
6.147836811615613260e+04 2.306334062061567991e+01
6.150141582128532173e+04 2.406111172235286588e+01
6.152638065283565084e+04 2.425363394851915899e+01
6.152927162294761365e+04 2.380269254536871415e+01
6.156038805338118254e+04 2.399511196336487018e+01
6.156240370030988561e+04 2.418420636350992226e+01
6.159124899329356413e+04 2.392187173848606818e+01
6.161710875027631846e+04 2.413072242676498647e+01
6.167803219399801310e+04 2.415003298874252025e+01
6.167803266043553594e+04 2.417868134610181130e+01
6.190831290884283226e+04 2.385498986626460294e+01
6.190834672498708096e+04 2.407337388368539521e+01
6.191836232194223703e+04 2.373749220730933018e+01
6.191837519422837067e+04 2.367747501209127137e+01
6.191837994099812204e+04 2.375904186902980442e+01
6.193535962500765163e+04 2.371298120546400767e+01
6.193829062064777099e+04 2.385182803704449483e+01
6.193932663527390105e+04 2.386512978197096047e+01
6.193932710610546201e+04 2.386973985031787393e+01
6.194028589858462510e+04 2.406582201394234488e+01
6.194328500709045329e+04 2.389448581297695284e+01
6.194732484440170811e+04 2.331080866071962276e+01
6.197012717012991925e+04 2.367838970198540238e+01
6.197012761702096032e+04 2.378368055248057189e+01
6.197218420707996120e+04 2.389132444120605925e+01
6.197218466398467717e+04 2.406253952081845426e+01
6.197218557881432935e+04 2.404022827079049662e+01
6.197414772947703750e+04 2.426698446837499290e+01
6.197429914475241094e+04 2.383342396543234187e+01
6.197430050308141654e+04 2.383885081959703456e+01
6.199410821957865119e+04 2.395739843944791758e+01
6.199410866622495087e+04 2.394073316686301212e+01
6.199914084452212410e+04 2.434838399934068320e+01
6.200407864759641961e+04 2.379984032870229171e+01
6.202097909780112968e+04 2.366283833867347397e+01
6.202206801019483828e+04 2.425342756816655054e+01
6.202711665919584630e+04 2.420061942630713148e+01
6.203012156451032206e+04 2.452599635780068255e+01
6.203012485291455960e+04 2.452829416830645215e+01
6.203108529922817252e+04 2.422501128846258212e+01
6.203707193131624081e+04 2.378043480985759217e+01
6.204798963256949355e+04 2.325695394034837804e+01
6.204799101942795824e+04 2.326134502320833164e+01
6.205003959702183784e+04 2.398951641458281969e+01
6.206004122434650344e+04 2.378781201998090467e+01
6.206300418947935395e+04 2.412692892094399966e+01
6.206500398655314348e+04 2.393365897242613016e+01
6.206999904986266483e+04 2.304550325383821630e+01
6.207402157759178954e+04 2.357256916122270951e+01
6.207404134848238027e+04 2.340050327185448609e+01
6.224338162343032309e+04 2.371772340926534994e+01
6.224338211251786561e+04 2.371879996102319410e+01
6.236014071558388969e+04 2.423971121045990529e+01
6.264925339564198657e+04 2.368675544244929299e+01
6.265323985499965056e+04 2.335683803430224614e+01
6.267237332709225302e+04 2.246355392938775708e+01
6.267415285749350733e+04 2.358925634076843991e+01
6.267415510444361280e+04 2.354762311307822742e+01
6.267523293799965904e+04 2.315907189567914770e+01
6.267525534009739931e+04 2.355411484367972719e+01
6.267616319528956228e+04 2.342405940800453479e+01
6.267815834504624218e+04 2.333049615732916138e+01
6.268825685481577966e+04 2.286749106587317470e+01
6.270318515254595695e+04 2.389615612090649321e+01
6.270907237882280606e+04 2.461496540899714702e+01
6.270926329159089801e+04 2.350875273203339333e+01
6.271127070025417925e+04 2.425985150646654631e+01
6.271128150176292547e+04 2.385509275308449162e+01
6.271614122948703152e+04 2.392523122119945356e+01
6.271614261317893397e+04 2.389185496811082388e+01
6.271616738641326083e+04 2.399342970920194063e+01
6.271617202448596800e+04 2.412316080493109283e+01
6.273611861728559597e+04 2.417241220803335011e+01
6.273611908287687402e+04 2.416595467276850684e+01
6.273799482146308583e+04 2.413381140892175125e+01
6.274505023487586004e+04 2.326402713376360865e+01
6.276101160775336029e+04 2.422263555345955410e+01
6.276898588071881386e+04 2.378835005346786247e+01
6.276898632910571177e+04 2.378178925257285670e+01
6.277603431808531604e+04 2.366623870078335301e+01
6.277603576950891875e+04 2.366819337978338211e+01
6.278805991909891600e+04 2.357226410534494221e+01
6.278905268852913287e+04 2.399619090361941431e+01
6.279204360300355620e+04 2.388447719274010339e+01
6.280103597634910693e+04 2.425789453070273183e+01
6.280404608745108271e+04 2.367645373487572868e+01
6.292339275479067874e+04 2.341258126122551886e+01
6.299038332710313261e+04 2.420743472486439885e+01
6.300025357365508535e+04 2.365256378659129055e+01
6.300829862214565219e+04 2.425703533166812065e+01
6.301139418995974120e+04 2.372017720351399106e+01
6.304043720647884038e+04 2.363862680006773687e+01
6.304136552756915626e+04 2.349664360386175233e+01
6.304335366793066351e+04 2.346163511088924380e+01
6.306127282453008957e+04 2.360851767162807846e+01
6.306128156055615545e+04 2.347375094283011521e+01
6.307321800099191751e+04 2.422901643802918059e+01
6.309724923060458241e+04 2.358309346843688559e+01
6.310120920610431494e+04 2.376056990270020819e+01
6.311705158815738832e+04 2.397803226702970747e+01
6.311705251018869603e+04 2.395751535875198712e+01
6.312110224907264637e+04 2.372922618333980083e+01
6.312213414271412330e+04 2.343764777881737515e+01
6.313005566422215634e+04 2.435137037696861739e+01
6.313005712046794361e+04 2.414923645159412757e+01
6.313005759017239325e+04 2.414357437179517873e+01
6.314298878269419220e+04 2.380743993145426884e+01
6.315911471259260725e+04 2.363796891313580772e+01
6.332539988016505959e+04 2.376123633911737443e+01
6.339620894428678730e+04 2.374198119681318531e+01
6.339621209845760313e+04 2.394576771796883108e+01
6.341932914872106630e+04 2.346265765117743030e+01
6.342011812645626924e+04 2.391054375947788557e+01
6.342028183582666679e+04 2.414768538371972895e+01
6.342729777370420197e+04 2.348257849231256245e+01
6.344306205425939697e+04 2.388134082179380968e+01
6.344810836316706991e+04 2.350357643273775210e+01
6.345006896336766658e+04 2.402336219435717268e+01
6.347613071273815876e+04 2.382561174094421830e+01
6.351405560479646374e+04 2.427876952112091402e+01
6.351405696245596482e+04 2.424357457748293143e+01
6.368240602285940986e+04 2.316517687970909734e+01
6.368341216064377659e+04 2.345809485929700955e+01
6.369238191935984651e+04 2.393710974412111980e+01
6.371831417657775455e+04 2.371175779400578421e+01
6.372735714139873016e+04 2.395063547371393042e+01
6.373929482879014540e+04 2.398572691082507191e+01
6.373929619777693006e+04 2.394821669708780831e+01
6.374230680518426379e+04 2.403994990460107672e+01
6.374231000893589226e+04 2.401563720964620430e+01
6.374826212691355613e+04 2.420151823205058150e+01
6.379623484657769586e+04 2.335167759173608104e+01
6.379730432869931246e+04 2.398458763906255342e+01
6.380213709650445526e+04 2.383280206788167632e+01
6.380526503875077469e+04 2.399234505639996939e+01
6.380621262118789309e+04 2.339463969413504074e+01
6.382614795098961622e+04 2.413728842422699472e+01
6.383504262582322553e+04 2.381636618237662262e+01
6.383614643089760648e+04 2.441285597191419754e+01
6.384002338775587850e+04 2.396703408387800138e+01
6.384002383635297156e+04 2.381559556061836247e+01
6.385407426817023952e+04 2.334111752421613417e+01
6.385899637074101338e+04 2.374057630553192055e+01
6.386804394450522523e+04 2.417324922516920438e+01
