# JD   5-sigma-depth
6.026222039808888076e+04 2.377527589131236851e+01
6.026222167442422506e+04 2.384265460733069730e+01
6.026310970548231853e+04 2.371319373545711073e+01
6.026311054016935668e+04 2.367267422146653644e+01
6.028605809551703715e+04 2.357688463952241520e+01
6.028811830842572817e+04 2.406072812924340454e+01
6.032108225573406526e+04 2.369976246998135139e+01
6.064305288413973904e+04 2.344510681359296456e+01
6.064305330345235416e+04 2.348673528320572856e+01
6.064309060505500383e+04 2.364174886406001619e+01
6.064319547539603082e+04 2.361046740189420845e+01
6.064319590406842326e+04 2.363765552281856230e+01
6.067016102451094048e+04 2.389389307167139975e+01
6.067517365499041625e+04 2.355238832451568598e+01
6.137820815801245044e+04 2.402025504577240866e+01
6.137823400791749737e+04 2.381136118399714618e+01
6.138414254895361955e+04 2.348724727262803924e+01
6.143707205314478779e+04 2.325462384339839517e+01
6.143707248089210771e+04 2.342588420855410192e+01
6.144304872822590551e+04 2.324255960245501029e+01
6.144306664063195785e+04 2.342117937079506973e+01
6.146908661565947841e+04 2.355233683246336795e+01
6.174314297743365751e+04 2.386702826735530181e+01
6.176306410556694755e+04 2.337887564926459660e+01
6.176314889325157128e+04 2.372504750388071670e+01
6.209026541991287377e+04 2.364471018231053634e+01
6.209614130758299143e+04 2.349589572359229450e+01
6.211626602630394336e+04 2.332593179566510244e+01
6.211728831095586065e+04 2.303527681967355889e+01
6.212315086947802774e+04 2.335183366675025596e+01
6.215607903061915567e+04 2.368542493542361527e+01
6.215607945962590020e+04 2.366321764128020178e+01
6.217705464383446815e+04 2.349314308162423970e+01
6.217705676514530205e+04 2.341717321181016231e+01
6.218304360888998781e+04 2.357514779983476316e+01
6.221003416292988550e+04 2.329858989096128496e+01
6.248021689491254074e+04 2.320918356835970542e+01
6.250620543704526062e+04 2.304908649505881613e+01
6.251007877794095839e+04 2.372583569879385834e+01
6.251007920879003359e+04 2.374523641015302644e+01
6.283105494096523762e+04 2.346845880464006129e+01
6.283122135330560559e+04 2.352472269381906500e+01
6.283122266518578544e+04 2.348791885218108888e+01
6.285512071545659273e+04 2.335835649464945263e+01
6.285920875077655364e+04 2.347557487435913259e+01
6.289005919787398307e+04 2.333631709169001311e+01
6.289405618433203927e+04 2.338934377307489854e+01
6.312727563386293332e+04 2.331622649539997383e+01
6.315229546149911766e+04 2.322513678920396885e+01
6.315229588547746243e+04 2.325249547652538595e+01
6.315916339229943696e+04 2.314415777113697814e+01
6.321217112029707641e+04 2.357055855397571520e+01
6.321410413696056639e+04 2.368703601897045985e+01
6.324706639357972745e+04 2.383408715840186431e+01
6.330703212522415561e+04 2.332184969798252894e+01
6.354527151567291003e+04 2.280713577078585175e+01
6.356706035375425563e+04 2.338254296219099970e+01
6.356722508877475775e+04 2.378225769449177562e+01
6.359920983666223037e+04 2.333425987650451106e+01
6.359921025153742085e+04 2.355501486606790706e+01
6.362306616461924568e+04 2.372135102850066701e+01
6.385830569780058431e+04 2.270254945645633526e+01
