# JD   5-sigma-depth
6.039438849475666211e+04 2.227113229650869997e+01
6.039439863415752188e+04 2.213128592299472075e+01
6.039439961063032388e+04 2.222672459860699590e+01
6.041635786721474869e+04 2.232887604394898062e+01
6.041637880238514481e+04 2.232958443436917051e+01
6.042937430728875188e+04 2.174869999469256854e+01
6.045216979405628081e+04 2.137092304614511562e+01
6.047810384254207020e+04 2.183880411959282242e+01
6.047812684885622730e+04 2.212648880802209561e+01
6.048424977976508671e+04 2.184162148509152956e+01
6.048427289635672787e+04 2.188545276768552128e+01
6.050715848206597002e+04 2.146568646944146863e+01
6.050718237038944790e+04 2.158313096014941479e+01
6.051405203036632884e+04 2.172410939035751909e+01
6.056806398957899364e+04 2.186063279396346815e+01
6.056808682049188064e+04 2.194486171942969577e+01
6.057307954836172576e+04 2.192532999183025666e+01
6.071937809966979694e+04 2.149048756916358371e+01
6.071938892853060679e+04 2.109899251288211630e+01
6.077831477970209380e+04 2.226508614850338930e+01
6.080716583460310358e+04 2.145498807586145773e+01
6.080827745413424418e+04 2.201346403541693775e+01
6.086321179851010675e+04 2.142407107294589252e+01
6.086620015306313871e+04 2.190548233627073316e+01
6.086628192064965697e+04 2.128001954134838414e+01
6.086628282341880549e+04 2.121628075899667820e+01
6.086834372013498069e+04 2.105625518618503023e+01
6.086836659447559214e+04 2.074808915314164537e+01
6.092106869373974041e+04 2.165066979621835230e+01
6.092106962552739424e+04 2.180270726565071371e+01
6.110536901290265814e+04 2.185281373120524506e+01
6.110536991763238620e+04 2.192388060535177630e+01
6.110540260910060897e+04 2.157453466542990128e+01
6.110540398623207147e+04 2.150630131695877623e+01
6.116539155462412600e+04 2.209617112458836985e+01
6.118735845357457583e+04 2.178612496925884656e+01
6.118738207601058821e+04 2.202034592252651279e+01
6.118929382441726193e+04 2.193388430057584415e+01
6.125021993673684483e+04 2.187344050531687145e+01
6.125024259920099576e+04 2.170673556072573263e+01
6.129805382440422545e+04 2.205802458436831870e+01
6.129805428896392550e+04 2.205211718123190678e+01
6.129807717925574980e+04 2.161247835629934144e+01
6.129807764381544985e+04 2.159338891841381525e+01
6.129810417842447350e+04 2.169034505182028028e+01
6.129812699140869518e+04 2.201223893714784197e+01
6.148531616243412282e+04 2.196871041559351667e+01
6.148533857908929349e+04 2.224444393516199625e+01
6.149037839717264433e+04 2.236142544288767198e+01
6.151238704406169563e+04 2.190718734626044295e+01
6.151239717546289467e+04 2.212107057731250848e+01
6.152432149121465773e+04 2.205539272181991350e+01
6.153916401621857949e+04 2.169486247871500950e+01
6.153918681769711111e+04 2.182491578143750033e+01
6.157724683912337059e+04 2.177290236995709805e+01
6.157724775389614661e+04 2.165285871065283629e+01
6.157726986464258516e+04 2.173353916846458489e+01
6.157727077975645079e+04 2.170602942392995871e+01
6.157730028810202202e+04 2.186994584396916963e+01
6.159095935028664826e+04 2.107136815021116405e+01
6.159096926575577527e+04 2.112907919676029422e+01
6.159806013036685908e+04 2.139347914995684974e+01
6.160119608088372479e+04 2.201772709097381409e+01
6.160219344165187795e+04 2.177189635212418750e+01
6.160219390621289494e+04 2.174040342740710940e+01
6.160319073548183223e+04 2.168222569520121468e+01
6.160319215539908328e+04 2.175446426150663370e+01
6.160423401820353320e+04 2.170873802734157110e+01
6.162497896482302167e+04 2.172447651137083824e+01
6.162615085733820888e+04 2.201507704295568857e+01
6.163120158328209072e+04 2.188165545152180158e+01
6.165200807056022313e+04 2.209668419185305410e+01
6.165203134351337940e+04 2.223924141498372720e+01
6.166108258613337239e+04 2.171565881446340640e+01
6.166204767146092490e+04 2.183445486456422557e+01
6.181136616275971028e+04 2.162997290741753176e+01
6.198411760615043022e+04 2.146999886844358585e+01
6.198414062492554513e+04 2.186867201600800570e+01
6.198720441445918550e+04 2.212657339447334337e+01
6.198722697804991185e+04 2.168177323287730474e+01
6.201608699447548133e+04 2.166029392142457155e+01
6.204205477330245049e+04 2.181040883410410913e+01
6.204207752083907690e+04 2.171501702823918123e+01
6.224939726917466032e+04 2.207313393898444076e+01
6.225320491691389179e+04 2.146457048647103605e+01
6.228323913737841212e+04 2.191993865095435368e+01
6.228326227252498938e+04 2.169083282673384261e+01
6.231115929460405459e+04 2.197888495568288647e+01
6.231229678774505010e+04 2.165683018514074121e+01
6.231231991255234607e+04 2.175802719762252480e+01
6.233901663667269895e+04 2.175844670052623542e+01
6.233903050569877814e+04 2.184396186049546529e+01
6.233905356641537219e+04 2.187345241422573849e+01
6.234123858171576285e+04 2.187150223136864113e+01
6.234123904484561353e+04 2.181300303264801599e+01
6.234219080852885963e+04 2.166355602358160937e+01
6.234227434420919599e+04 2.146274123769240560e+01
6.235596763875153556e+04 2.182725174858983053e+01
6.235597738241771731e+04 2.217896169041096499e+01
6.236702872361248592e+04 2.191519590368968906e+01
6.236702917661349056e+04 2.188794781111137411e+01
6.236704779225104721e+04 2.207574315635340767e+01
6.236707110415273928e+04 2.209030684540493539e+01
6.239607949791807914e+04 2.197514971687586893e+01
6.252335989694765158e+04 2.104237685913913580e+01
6.254337207459046476e+04 2.160070008845575984e+01
6.255134197277465137e+04 2.111979399444208738e+01
6.258537742535277357e+04 2.119865107113832181e+01
6.272112657953891903e+04 2.187933753571985562e+01
6.272618372941879352e+04 2.198843392389333218e+01
6.275208590394612838e+04 2.213641003341079738e+01
6.275210861151041900e+04 2.218094070532779938e+01
