# JD   5-sigma-depth
6.281504126898159302e+04 2.247711970502086132e+01
6.304443890375053161e+04 2.272352438656874796e+01
6.304443981673570670e+04 2.269301321317788833e+01
6.304727401203072077e+04 2.266767247133479657e+01
6.304741780560900224e+04 2.215478567649436314e+01
6.307735519211028441e+04 2.257903102797781258e+01
6.308631424435377994e+04 2.212585133159741346e+01
6.310308330115871649e+04 2.262236074794098073e+01
6.310410801461240771e+04 2.322396159917692415e+01
6.313318763512736041e+04 2.290231275156603630e+01
6.313318809237745882e+04 2.288312352494544655e+01
6.313917750148725463e+04 2.217381929168918830e+01
6.314713203899304790e+04 2.262692323011529538e+01
6.314713482816242322e+04 2.244140780233755805e+01
6.316712819229756133e+04 2.253598381062555589e+01
6.316712864075897960e+04 2.258374770435153422e+01
6.331840231448363920e+04 2.183221063106480386e+01
6.332241208634217764e+04 2.262982756136109685e+01
6.332341448446021968e+04 2.225978048107594987e+01
6.340141657482492883e+04 2.324660123452341765e+01
6.340142121242796566e+04 2.325020839488643887e+01
6.341341106260163360e+04 2.267376997836007746e+01
6.343316299720300594e+04 2.192388733202921358e+01
6.346009240570577822e+04 2.312076474981301288e+01
6.348700969168407028e+04 2.275562929368360443e+01
6.349618078669771785e+04 2.274270715555985234e+01
6.349720312594404095e+04 2.258870224477522370e+01
6.352214078194736794e+04 2.249742969189659192e+01
6.352214212252470315e+04 2.255140564971463846e+01
6.352406109422117879e+04 2.299866487262075410e+01
6.373038512268667546e+04 2.293235274197243001e+01
6.376741530612780480e+04 2.323676183839837961e+01
6.378716205319030996e+04 2.232118120370405734e+01
6.379438244904755993e+04 2.260601587607089868e+01
6.379438425456918048e+04 2.262415785652601130e+01
6.379439870991892531e+04 2.247594065233259641e+01
6.379439915445294173e+04 2.253546195822657694e+01
6.381312182371494418e+04 2.290033647836343533e+01
6.382229132196577848e+04 2.253912815023541327e+01
6.382313998461795563e+04 2.276763935128723304e+01
6.385005920379872987e+04 2.277041218748132678e+01
6.385006110293343954e+04 2.254609748217365350e+01
