# JD   5-sigma-depth
6.022437540310169425e+04 2.308913086791947933e+01
6.023928408195079101e+04 2.305322932928564583e+01
6.024710016942478978e+04 2.262005820733903860e+01
6.027018389636604843e+04 2.279285886516147031e+01
6.029804282594170945e+04 2.320680637970340499e+01
6.030209355536895600e+04 2.305506030555403285e+01
6.033306913720422017e+04 2.265487225997344467e+01
6.056439275814640132e+04 2.310440574405232184e+01
6.056638096291068359e+04 2.314036386241467369e+01
6.057331053186624922e+04 2.261367110391121571e+01
6.057439368450723123e+04 2.257070059155353903e+01
6.060121734024976467e+04 2.317400245054329133e+01
6.060121826920777676e+04 2.305137011258899449e+01
6.062826791707099619e+04 2.263480909360819027e+01
6.063835447025788744e+04 2.197772451499721313e+01
6.065719608720093674e+04 2.272620568556378373e+01
6.065813334137475613e+04 2.282686801271471921e+01
6.065814820558145584e+04 2.255871069433160159e+01
6.068716924844786990e+04 2.247195050089852941e+01
6.069504331027245644e+04 2.274254181743307868e+01
6.091839216919892351e+04 2.306116081918677452e+01
6.100603963788312831e+04 2.303456681236063730e+01
6.101528908460167440e+04 2.240598168889163944e+01
6.127138929706977797e+04 2.299329968309924510e+01
6.127633079292685579e+04 2.288691539792392504e+01
6.127635652941720036e+04 2.269402746839430307e+01
6.130128113844534528e+04 2.306273673308374583e+01
6.130222580866033240e+04 2.234984255607581716e+01
6.130235631661658408e+04 2.199429705890872100e+01
6.130526018387814111e+04 2.315120846678438227e+01
6.130539633531796426e+04 2.299418235685579148e+01
6.131026726538725052e+04 2.257660371989291903e+01
6.131027144195562869e+04 2.243456451641468874e+01
6.133629405597546429e+04 2.264785870815899216e+01
6.133819812397768692e+04 2.255665255549210357e+01
6.133931212871231401e+04 2.284908113917656891e+01
6.134535236822458683e+04 2.277806130194033685e+01
6.134535335981658136e+04 2.279511809063489380e+01
6.136012213628128666e+04 2.333493009119875694e+01
6.136627994468176621e+04 2.265315592923746379e+01
6.136821720587166783e+04 2.256932278244554979e+01
6.136824026424808835e+04 2.242259322577465497e+01
6.136916521209512575e+04 2.276789594819605611e+01
6.139616740191174176e+04 2.289930721448154216e+01
6.139915264877467416e+04 2.245194962871939026e+01
6.140407004264643911e+04 2.276309359366642227e+01
6.140407381307717878e+04 2.286467523752406450e+01
6.142103933324403624e+04 2.256196543624349005e+01
6.142403728991490061e+04 2.249195582901776547e+01
6.142410328974210279e+04 2.239781513078812125e+01
6.143609651111155836e+04 2.287606934909494782e+01
6.154643578840986447e+04 2.236307302585257162e+01
6.160742812419723487e+04 2.256880630455525250e+01
6.169837708051102527e+04 2.218054340267283919e+01
6.172432049723091041e+04 2.238325243783045337e+01
6.175625168763855618e+04 2.257252564809716233e+01
6.175625214216005406e+04 2.267769496166078014e+01
6.198930661416506337e+04 2.253599313278841265e+01
6.201531592844414263e+04 2.261622815051097390e+01
6.201623121727499529e+04 2.231503947599153292e+01
6.201936532788746990e+04 2.226274473698571654e+01
6.202139177986269351e+04 2.265106191609146435e+01
6.204417240779958229e+04 2.227854144335972819e+01
6.204627607121806795e+04 2.261261388380626514e+01
6.205037643783994281e+04 2.263074068355759394e+01
6.207007834641150839e+04 2.261029573148178429e+01
6.207020832503385463e+04 2.286753423307823141e+01
6.207107810072648135e+04 2.266174908537661992e+01
6.209832187194487051e+04 2.236559234308769106e+01
6.209908261581158877e+04 2.310177070685536904e+01
6.209928065602388961e+04 2.284510373041520381e+01
6.210007730980132328e+04 2.259529883869942068e+01
6.210008423459970072e+04 2.267961235177829593e+01
6.210119797061887948e+04 2.257098471578391852e+01
6.210319255213628639e+04 2.243490673643037070e+01
6.210618746157539863e+04 2.219406422469346296e+01
6.210717900278749585e+04 2.282899610198468565e+01
6.210922585015896038e+04 2.225951030664937846e+01
6.210922675142752269e+04 2.213563704581142133e+01
6.212903678553352074e+04 2.211039097982926904e+01
6.213004831176548032e+04 2.245040280313180858e+01
6.213007828800234711e+04 2.277696355728366484e+01
6.213309618744782347e+04 2.235386497474317835e+01
6.216203634941067867e+04 2.231658223067006119e+01
6.216212164166645380e+04 2.225009687235933953e+01
6.216810292439616751e+04 2.204490398427759601e+01
6.225841493492440350e+04 2.212631117214311871e+01
6.225841871763113886e+04 2.226467186222937400e+01
6.226341776623822807e+04 2.229513513281936454e+01
6.240025731386648113e+04 2.251046612319272811e+01
6.246220103033327905e+04 2.271237918379316056e+01
6.248515667832825420e+04 2.250624804077716234e+01
6.272840245438987040e+04 2.237056854031169806e+01
6.275035753278234915e+04 2.264940071435929880e+01
6.275218920297216391e+04 2.290873210933187920e+01
6.275318424810598663e+04 2.218382935901711406e+01
6.275333675401131768e+04 2.279127008679262900e+01
6.275525811868218443e+04 2.267535164710471207e+01
6.275525857630455721e+04 2.269255757200299684e+01
6.275632222810771782e+04 2.247009560521774674e+01
6.275836172468264704e+04 2.285191128401424265e+01
6.276038085162498464e+04 2.263996903851868225e+01
6.278125431124556781e+04 2.277763656622301625e+01
6.278125523018196691e+04 2.278679187766402237e+01
6.278326245770513196e+04 2.282144439675144554e+01
6.278534944570065272e+04 2.270788724610665099e+01
6.279027673017777124e+04 2.251784561656893402e+01
6.282409204736712854e+04 2.268885837912154813e+01
6.283604500234477746e+04 2.248726316223446275e+01
6.284310162806053268e+04 2.231126751972261602e+01
6.286812150222610217e+04 2.273706690796580077e+01
6.286903893097955006e+04 2.277605121080583572e+01
6.286912001992003206e+04 2.300570965120743949e+01
6.287117077017395059e+04 2.240733190543482323e+01
6.287211997387540760e+04 2.287877214483639321e+01
6.287610214822059061e+04 2.285820528377289307e+01
6.287610259286793007e+04 2.289080088986760586e+01
6.287612580802237062e+04 2.260023220690694146e+01
6.289808546830144041e+04 2.295061690176605396e+01
6.290305956921282632e+04 2.222419287425853796e+01
6.290410346317314543e+04 2.235362701733134827e+01
6.308943441173480824e+04 2.210866983637555450e+01
6.310822780916953343e+04 2.182578069792762676e+01
6.311233770172244840e+04 2.276901423687679582e+01
6.311235719387103018e+04 2.244982230520873401e+01
6.313919517738028662e+04 2.212048350226039872e+01
6.314026795936955750e+04 2.226333309391968385e+01
6.314438613862157217e+04 2.217201536107677029e+01
6.316308242727602192e+04 2.269490712898090834e+01
6.316405914955549815e+04 2.262242659415180768e+01
6.316722847518765047e+04 2.240620766245841367e+01
6.319507728767019580e+04 2.227326272437246146e+01
6.320604164144300012e+04 2.280637550589279527e+01
6.320604209016559616e+04 2.274098647440819931e+01
6.322904946227004984e+04 2.283950474574717049e+01
6.322908165093234129e+04 2.263379785848664838e+01
6.325411249989370117e+04 2.231804337817187545e+01
6.325604045957394555e+04 2.200193813178499269e+01
6.347241838572597771e+04 2.251521039135342406e+01
6.347242123331275070e+04 2.242398396921920067e+01
6.348741053214895510e+04 2.265078214042236482e+01
6.348929578323777241e+04 2.299898206481082141e+01
6.349838411283672031e+04 2.249223183704572904e+01
6.352016037234783289e+04 2.253181264010848750e+01
6.354809707500026707e+04 2.277499156370894084e+01
6.357809205202880548e+04 2.288644725227196730e+01
6.357810318167869991e+04 2.284438844180030870e+01
6.358008876689970202e+04 2.261577012916772844e+01
6.358008923617300024e+04 2.278485471148088948e+01
6.358010179442947992e+04 2.282755968868496055e+01
6.358017120489937952e+04 2.289765151778216534e+01
6.361012457294738124e+04 2.252445083860691000e+01
6.361012502700495679e+04 2.250413745801713361e+01
6.379044385889032856e+04 2.173246868502659268e+01
6.379239271115209704e+04 2.257109240389912941e+01
6.381343366299090849e+04 2.297355138582627987e+01
6.382038660784441163e+04 2.172996101164697080e+01
6.382237879011473706e+04 2.284354969403640112e+01
6.382341866465513158e+04 2.244383366154458415e+01
6.385130339251095575e+04 2.231032975997960222e+01
6.385135661127771164e+04 2.261887459305055970e+01
