# JD   5-sigma-depth
6.027919034500804264e+04 2.279942763866894850e+01
6.028105778194021696e+04 2.444827643624476821e+01
6.028105963920871000e+04 2.437456318719032922e+01
6.028717444011635962e+04 2.375657647027434649e+01
6.034610151067893457e+04 2.407260268508565559e+01
6.034610196772437484e+04 2.404731040797418729e+01
6.034711842258207616e+04 2.436441493215209064e+01
6.040809147829946596e+04 2.393436863979826512e+01
6.064627898529399681e+04 2.440435175636405063e+01
6.064824747970653698e+04 2.436452182320656945e+01
6.067116285727044306e+04 2.411179689576896834e+01
6.067116377768243547e+04 2.403093383281628448e+01
6.067509059159274329e+04 2.392575152343846412e+01
6.069616008384132874e+04 2.431312634131570505e+01
6.069616102953518566e+04 2.430130640930416064e+01
6.103009794907877949e+04 2.442437410993743896e+01
6.108210324397712975e+04 2.478226938875778984e+01
6.135922982806426444e+04 2.460176014861147564e+01
6.135923072961112484e+04 2.460268218737195056e+01
6.137524305462207121e+04 2.426471536027268883e+01
6.140620309676356555e+04 2.437501516029581339e+01
6.140917409276774561e+04 2.408911537504710765e+01
6.141421969331492437e+04 2.396187487982062692e+01
6.143732806247015105e+04 2.362659178904190327e+01
6.146504094821920444e+04 2.434620476651946674e+01
6.147103816079778335e+04 2.409475988487408316e+01
6.149204051576973870e+04 2.430946553626083784e+01
6.152603479401652294e+04 2.392490765472320291e+01
6.176309409448852966e+04 2.385325783844568548e+01
6.176317888910506736e+04 2.419083916313337213e+01
6.209525041859023622e+04 2.380791574841299507e+01
6.211106407924019732e+04 2.410105538160482652e+01
6.211317446606507292e+04 2.387167044997635301e+01
6.211528806308849016e+04 2.394861830211926801e+01
6.211909058822993393e+04 2.413972733333758924e+01
6.211909104657824355e+04 2.398235777225549725e+01
6.212225186033961654e+04 2.385980899963143287e+01
6.215119036057974881e+04 2.392322469188271938e+01
6.215329086880728573e+04 2.371935663768531910e+01
6.215611460508420714e+04 2.447676575744762317e+01
6.217410125274761231e+04 2.428902896396547817e+01
6.218004804960022739e+04 2.421150880955059037e+01
6.218014647795038763e+04 2.446160739359559244e+01
6.218105003585325176e+04 2.419690497201842305e+01
6.220907097987362795e+04 2.406051946469856873e+01
6.222906100824580790e+04 2.328938524328064119e+01
6.224200527720720856e+04 2.421506757613980909e+01
6.253230532685365324e+04 2.374091868552748252e+01
6.285012962365977000e+04 2.383948677104695690e+01
6.285016140232517500e+04 2.357001941630929664e+01
6.285922042992206843e+04 2.412544210821447876e+01
6.288607662723329122e+04 2.491521267000131701e+01
6.288731502028139221e+04 2.364609178230846354e+01
6.292406800332885905e+04 2.460774550620353907e+01
6.297000832534074289e+04 2.398703946380997110e+01
6.321627764583833050e+04 2.444928796102178481e+01
6.322121276761541230e+04 2.427043971493212027e+01
6.322329770851055946e+04 2.462858391799500524e+01
6.324414154525384220e+04 2.423472510042948258e+01
6.324414348565047112e+04 2.426449870955910626e+01
6.324910765443410492e+04 2.413601882960710654e+01
6.327308544129491202e+04 2.444112223494409619e+01
6.327308679982642934e+04 2.443709432221932687e+01
6.329603630851596245e+04 2.418933742337056358e+01
6.332206404848547390e+04 2.364702158668162113e+01
6.332305348829307331e+04 2.386998481343604084e+01
6.356327279104037734e+04 2.480650922991273788e+01
6.362011597154392803e+04 2.432480511189615058e+01
6.368904693885165034e+04 2.430369667355338237e+01
