# JD   5-sigma-depth
6.130218649779451516e+04 2.240147907815000394e+01
6.132000039936970279e+04 2.374081670488269324e+01
6.132508016720299202e+04 2.389024689131442969e+01
6.132609785870815540e+04 2.306863402906958882e+01
6.133005653412258835e+04 2.360115917189141399e+01
6.133303634806461196e+04 2.274820099057331646e+01
6.134303552010910789e+04 2.343670096391808144e+01
6.147837934044317808e+04 2.269206729983385173e+01
6.150140312479266140e+04 2.363784495470816438e+01
6.152639212894438242e+04 2.397981188331002045e+01
6.153935928455233079e+04 2.397234987609980550e+01
6.159127383710232971e+04 2.350080861855447267e+01
6.190828869698932249e+04 2.365102195028775611e+01
6.191840394647172070e+04 2.379931753098798808e+01
6.191840863977547269e+04 2.382692713641269933e+01
6.192638892553552432e+04 2.336807431836976434e+01
6.193538371018258476e+04 2.350149460636001209e+01
6.193831505356973503e+04 2.323009696830399662e+01
6.193935106713910500e+04 2.363392699785242712e+01
6.193935153797066596e+04 2.364572906759833870e+01
6.194031061530241277e+04 2.316336867173010106e+01
6.194330967609600339e+04 2.372146219184976701e+01
6.194734951583190559e+04 2.285634236416215970e+01
6.195414309812585998e+04 2.273187743769166502e+01
6.195825488081649382e+04 2.236330583108838255e+01
6.196424052355223102e+04 2.306332570445551156e+01
6.197417218818083347e+04 2.369689466749570528e+01
6.198403368463921652e+04 2.267574088638599505e+01
6.198925139929894067e+04 2.286103631348520082e+01
6.199016518974890641e+04 2.256696102941209858e+01
6.199115384016866301e+04 2.281737681952307639e+01
6.199117801539145876e+04 2.289171250572321270e+01
6.199117848242311447e+04 2.288673514095885153e+01
6.200410294724117557e+04 2.358483309109960047e+01
6.202018993289365608e+04 2.307197260946814410e+01
6.202099008293898078e+04 2.345839419806134529e+01
6.202118926109268068e+04 2.287037669899144277e+01
6.202709206782947876e+04 2.395785558260031678e+01
6.204800072144326259e+04 2.312011345393176498e+01
6.204800210830172728e+04 2.311326397970260160e+01
6.206001689340009034e+04 2.407519444824799493e+01
6.206301576797779126e+04 2.372682324419830735e+01
6.206501552105968585e+04 2.362504935398465378e+01
6.207001090842767735e+04 2.314132126055968186e+01
6.207204276421809482e+04 2.334163819077586055e+01
6.207400970686633082e+04 2.337109056540363738e+01
6.207406563191565510e+04 2.324662315304521698e+01
6.222636062381135707e+04 2.252176120841794216e+01
6.223131608113781840e+04 2.260468864779692666e+01
6.223131652895244042e+04 2.269262309576720327e+01
6.224241857771079231e+04 2.316075566695127463e+01
6.224339358072228060e+04 2.335623548370830349e+01
6.263635343895276310e+04 2.306810099545710102e+01
6.263637799854590412e+04 2.314573857726529482e+01
6.264335565311062237e+04 2.276937206958555038e+01
6.264927763888763729e+04 2.344055319877893595e+01
6.265326391513725684e+04 2.322592247387306941e+01
6.267119900160327234e+04 2.199122422306792402e+01
6.267239372361294954e+04 2.256345870734337922e+01
6.267417682407041139e+04 2.279891020102479615e+01
6.267417907114290574e+04 2.275921080390777718e+01
6.267420240000265767e+04 2.285776575493078866e+01
6.267527943790220161e+04 2.306669234002489333e+01
6.267618732351253857e+04 2.272006679143285623e+01
6.267818258670868818e+04 2.308741225211190340e+01
6.269923223771918128e+04 2.308389018032412565e+01
6.270311706245516689e+04 2.303874556080251068e+01
6.270326162722526351e+04 2.378951503851539684e+01
6.270909629215929453e+04 2.314079275880704500e+01
6.271611700811410992e+04 2.348977976936332368e+01
6.271611839665531443e+04 2.349135087396383170e+01
6.271619170466365904e+04 2.369777450180248124e+01
6.271619634234748810e+04 2.363659186154171721e+01
6.273801935150430654e+04 2.353568793957976268e+01
6.274507482375874679e+04 2.374464252983209533e+01
6.275200816527424467e+04 2.301220774828287574e+01
6.275502662525502092e+04 2.294535324400435172e+01
6.275504796524158155e+04 2.288826335937555356e+01
6.276103636202313646e+04 2.355696088802939769e+01
6.276899698573875503e+04 2.333405004387851989e+01
