# JD   5-sigma-depth
6.286815462425430451e+04 2.202998186253475410e+01
6.286817793864262057e+04 2.229977668485545195e+01
6.287418591486756486e+04 2.185248032581366928e+01
6.287419894079295773e+04 2.202811623239951899e+01
6.287422194145631511e+04 2.184611187294308365e+01
6.289612338636991626e+04 2.189908201580709957e+01
6.290105125868567120e+04 2.232922303630450855e+01
6.290107425343316572e+04 2.215764698122054455e+01
6.290206980469769769e+04 2.192706214592806546e+01
6.290307808530902548e+04 2.176693514359262593e+01
6.290411965838791366e+04 2.190927180365935456e+01
6.292806570230847137e+04 2.165085389996216136e+01
6.313924203941458109e+04 2.170818091823691987e+01
6.313926498597809405e+04 2.173562447608216530e+01
6.314030935910165135e+04 2.220098488445097473e+01
6.316618584559053852e+04 2.192513476659370752e+01
6.316716328410482674e+04 2.225849328638380342e+01
6.316716374288927909e+04 2.222256299005619695e+01
6.316718695564872178e+04 2.208229660857882948e+01
6.316718741443317413e+04 2.206756541847802211e+01
6.316827849801817501e+04 2.226644587490063643e+01
6.317233806679800909e+04 2.205292541217685809e+01
6.317234814938395721e+04 2.215404031557497078e+01
6.320128586612099025e+04 2.195447269237703125e+01
6.322114996882553532e+04 2.236563209848016243e+01
6.322117336722311302e+04 2.219192550094442851e+01
6.322423182881802495e+04 2.213217633062661704e+01
6.325412868698252714e+04 2.166757178569814002e+01
6.325414769628010981e+04 2.182549714581218581e+01
6.325417106604017317e+04 2.168460668831497173e+01
6.328411416817334248e+04 2.191878894555774693e+01
6.352021063698364014e+04 2.196153387610596397e+01
6.352023330274355249e+04 2.204093399677365994e+01
6.354631028935286304e+04 2.191566077252866762e+01
6.355225654750050307e+04 2.209098394633892326e+01
6.355227958282134205e+04 2.191716199219010264e+01
6.357716811490200053e+04 2.228774437598470470e+01
6.357813148527340672e+04 2.220831367654507815e+01
6.358013386509470729e+04 2.228729955057253775e+01
6.358126986031838896e+04 2.202346978536100153e+01
6.365501683730845980e+04 2.203528644867144948e+01
6.365502693509326491e+04 2.221627221176269273e+01
6.379344155772994418e+04 2.185130302380136058e+01
6.382040411813198443e+04 2.132298067635009886e+01
