# JD   5-sigma-depth
6.285618525744267390e+04 2.382347989151381995e+01
6.286220080070810945e+04 2.346154968700368215e+01
6.286220172848752554e+04 2.358168799482893618e+01
6.288217226466976717e+04 2.378839054926638141e+01
6.288711130421034613e+04 2.347013959628799640e+01
6.289008642845945724e+04 2.375944148865393046e+01
6.289011026102592587e+04 2.365825730819321038e+01
6.289214534012892545e+04 2.403020825707419306e+01
6.289410804297588766e+04 2.376969774629246857e+01
6.291102635210892913e+04 2.355696974395031873e+01
6.291509541142047965e+04 2.399688718819211175e+01
6.291821901492674806e+04 2.365903270304895756e+01
6.292709634405133693e+04 2.342823007390127188e+01
6.292724244148145226e+04 2.365069789206459205e+01
6.293905336896342487e+04 2.373115116394816937e+01
6.293922734644153388e+04 2.309960261254841640e+01
6.294906397741936962e+04 2.314114472992834237e+01
6.296605857369520527e+04 2.194106621822387382e+01
6.297003312056534924e+04 2.380577440508593767e+01
6.300802535190634808e+04 2.352847145426795805e+01
6.318630500710145134e+04 2.378477489978532944e+01
6.320929494025024906e+04 2.367688629215010465e+01
6.321215447836608655e+04 2.366701267695639288e+01
6.321630016584713303e+04 2.389368515744266830e+01
6.322332642176521040e+04 2.393683622827547453e+01
6.324104014751059731e+04 2.360791336655412209e+01
6.324734785334178741e+04 2.394548714981905135e+01
6.324913189177565073e+04 2.383024929698889594e+01
6.326410647024207719e+04 2.348734815352356264e+01
6.327306079637481889e+04 2.394788280924830204e+01
6.327306215737051389e+04 2.379155915613244332e+01
6.327517589767032769e+04 2.402932731047713233e+01
6.327517769886132010e+04 2.369561348777935805e+01
6.329606087509979989e+04 2.376190021013746900e+01
6.330704490824590903e+04 2.385281768902066091e+01
6.330704537943442119e+04 2.384084036233522141e+01
6.332208870827301143e+04 2.322565202516075544e+01
6.332307836536165996e+04 2.340455890567884722e+01
6.333306464340865205e+04 2.355261213263460718e+01
6.333306599978765735e+04 2.335855375627513553e+01
6.335701179635392327e+04 2.353692785487798389e+01
6.354434187217755243e+04 2.392403634864768236e+01
6.356329694005617057e+04 2.438253542276720864e+01
6.356733784812219528e+04 2.410686112585371177e+01
6.357718758492374764e+04 2.363425858225630449e+01
6.359730438785549632e+04 2.374071422123003927e+01
6.360111255279969919e+04 2.430526987103110415e+01
6.362014082783233607e+04 2.366408857593857462e+01
6.362705549061566853e+04 2.431980080393783794e+01
6.363514405326220731e+04 2.372591436596563597e+01
6.364709123288051342e+04 2.359089162778364113e+01
6.365317277805293998e+04 2.374916291947578628e+01
6.365317505307654210e+04 2.375377389514236626e+01
6.365604092809183203e+04 2.374183955156526338e+01
6.366116154131284566e+04 2.388327172708888924e+01
6.368907104976372648e+04 2.366043308298814907e+01
6.368910026120630209e+04 2.372188675401880076e+01
6.371403237161204015e+04 2.368207453647891114e+01
