# JD   5-sigma-depth
6.022438329352236178e+04 2.295966320580798481e+01
6.023929856646085682e+04 2.295876941644983660e+01
6.023929998532485479e+04 2.296445191050893442e+01
6.024433484239767131e+04 2.278827329718884798e+01
6.027017116104490560e+04 2.277034945096903940e+01
6.027017165519086120e+04 2.268208647891400176e+01
6.027210241531022621e+04 2.268224470174331131e+01
6.027521316714539716e+04 2.249586404400731965e+01
6.027524321646275348e+04 2.257491735650242504e+01
6.027929280086472863e+04 2.265409213501805041e+01
6.027931361821239989e+04 2.288308237426008418e+01
6.029923258403694490e+04 2.297312279153413073e+01
6.035807670628852793e+04 2.288216754711302059e+01
6.035807764206575666e+04 2.270295084354811976e+01
6.036729333514703467e+04 2.175429802336292440e+01
6.039204535110326105e+04 2.247064364813556736e+01
6.039204624791188689e+04 2.243850325790269196e+01
6.062826326287529082e+04 2.271315391159284403e+01
6.063332223973573855e+04 2.250429684246934414e+01
6.065618350560635008e+04 2.272183695592164909e+01
6.065633014317039488e+04 2.236928760670904381e+01
6.065816225244015368e+04 2.231044676495887202e+01
6.066031525138930010e+04 2.250210415827014998e+01
6.066734949582462286e+04 2.276171189979135789e+01
6.068920137566897756e+04 2.231743738580981073e+01
6.068920330016024673e+04 2.229068246807410247e+01
6.071517326851210237e+04 2.258260060217293841e+01
6.071710707125990302e+04 2.293048120339660656e+01
6.071718638925410778e+04 2.275230745220513029e+01
6.071719498811217636e+04 2.277791950563020507e+01
6.072506984345010278e+04 2.265514524096857585e+01
6.104418199156735500e+04 2.277119993083944394e+01
6.104421356070772163e+04 2.277663448549553848e+01
6.106505517648319801e+04 2.331512131428919332e+01
6.106505563646606606e+04 2.333031911019507021e+01
6.133335178453191475e+04 2.287856448038056811e+01
6.133634221972170053e+04 2.255419538206248120e+01
6.133821426820397028e+04 2.257228815181051118e+01
6.134021752821461268e+04 2.281610772116262709e+01
6.134029526697153051e+04 2.286705406879652713e+01
6.134534480711288052e+04 2.297658851656245815e+01
6.136534742932349764e+04 2.277899799962062133e+01
6.136627203987468238e+04 2.307732910103669965e+01
6.137332908045584190e+04 2.264877928808778051e+01
6.139424293650362233e+04 2.292153770540355140e+01
6.139533320059676043e+04 2.269340237433325669e+01
6.142032215252433525e+04 2.247225241252868955e+01
6.142218733225281176e+04 2.286524240309996969e+01
6.142218823543795588e+04 2.283572134887488758e+01
6.142525009908892389e+04 2.247739198407188610e+01
6.142525194064865354e+04 2.235993888927001194e+01
6.142809210041939514e+04 2.268068168428877840e+01
6.143608975673712848e+04 2.309275052095451741e+01
6.145025297159824549e+04 2.231246732811368005e+01
6.145302261403123703e+04 2.178877245556865816e+01
6.145310241729490372e+04 2.271846663912447184e+01
6.145615954887476255e+04 2.181571081301219905e+01
6.145921171488968685e+04 2.247575966375297440e+01
6.148005288846472104e+04 2.302389118292779102e+01
6.148005333617625729e+04 2.308091663575851626e+01
6.148201224866641132e+04 2.236616209602881966e+01
6.148202112542108080e+04 2.248392299384484616e+01
6.148620356650371832e+04 2.229678500615541026e+01
6.148804577036555565e+04 2.247526346051772350e+01
6.148804712773675419e+04 2.231147863381083951e+01
6.149400249324009928e+04 2.295765143924440821e+01
6.152503409063583968e+04 2.261581838973741299e+01
6.169837460677530908e+04 2.244670555674609957e+01
6.178730329117485235e+04 2.271251038737081984e+01
6.180405479505570838e+04 2.281004172091024174e+01
6.204339395213248645e+04 2.189595257737300926e+01
6.204737673683149478e+04 2.263674211462337027e+01
6.204737773005442432e+04 2.263090933949792216e+01
6.204737817877505586e+04 2.268542869110343219e+01
6.207133547640164761e+04 2.316192971008511847e+01
6.207535520539020945e+04 2.260790564332375396e+01
6.209927419454497431e+04 2.299932467225845656e+01
6.210132470119307982e+04 2.271427124037429479e+01
6.210133715710124670e+04 2.259471387944335419e+01
6.210629695276536222e+04 2.256232610533104577e+01
6.210629834335534542e+04 2.253289013930362827e+01
6.210719624950043362e+04 2.279962788857286782e+01
6.213035832819900679e+04 2.188734188976636119e+01
6.213130957395453152e+04 2.271816921288688818e+01
6.213524307134487754e+04 2.217727407388844085e+01
6.213620550601238210e+04 2.236237509797899747e+01
6.213620642562383000e+04 2.231460831772927733e+01
6.215918436998364632e+04 2.288388526194168548e+01
6.215934212155389832e+04 2.218487340883050862e+01
6.216035521405992040e+04 2.237475370700894928e+01
6.216208915238397458e+04 2.245832947605977381e+01
6.216211472556181252e+04 2.278534831470238586e+01
6.216519925728493399e+04 2.258950467332794432e+01
6.216626866434294061e+04 2.211223730303599666e+01
6.216732993560316390e+04 2.176003441548319728e+01
6.219009528356555529e+04 2.228866379057373592e+01
6.219207097331241675e+04 2.238950458563741108e+01
6.219717574114495801e+04 2.164101094328218622e+01
6.220102025542796764e+04 2.247957978306430604e+01
6.220305308334341680e+04 2.219153379690995109e+01
6.222317904631124111e+04 2.195450604596216237e+01
6.222317950350293540e+04 2.204877561684462961e+01
6.225002165365557448e+04 2.218881762407414726e+01
6.252327793409115111e+04 2.214778227621724938e+01
6.252333543296417338e+04 2.211419065470628809e+01
6.254104252679133788e+04 2.263074200867499286e+01
6.278836622355289728e+04 2.246082482673701008e+01
6.281628753081354080e+04 2.253600593164630084e+01
6.281732726164004998e+04 2.249107748630000714e+01
6.281733750864875037e+04 2.186028439428527292e+01
6.282035094897852105e+04 2.214018658091815084e+01
6.282035498754158471e+04 2.208951750124422020e+01
6.282234326369003975e+04 2.219114961965397015e+01
6.282235818418771669e+04 2.192008690642355262e+01
6.283735329807651578e+04 2.251340294120238283e+01
6.284327168405390694e+04 2.214972592937324691e+01
6.284327213330951781e+04 2.220703645921965474e+01
6.284419743039389141e+04 2.237515983405241471e+01
6.284434514130766183e+04 2.226407880863159860e+01
6.284728920818409824e+04 2.276807134534815447e+01
6.284728968160326622e+04 2.271240937692765272e+01
6.285434277000583097e+04 2.229541041147076541e+01
6.285435106967949105e+04 2.171510359737186846e+01
6.287115935282233113e+04 2.254138694550100652e+01
6.287415822085470427e+04 2.252739660207473804e+01
6.287611885730376525e+04 2.279114821679207736e+01
6.287726526261563413e+04 2.262162388124420431e+01
6.289628427310976986e+04 2.244685063489155397e+01
6.289717445223522373e+04 2.258224882994270288e+01
6.290003009424966149e+04 2.251686314109527132e+01
6.290117962537167477e+04 2.247192348427428499e+01
6.290120367130258091e+04 2.269941174079700730e+01
6.290318017199591122e+04 2.235811061764707119e+01
6.290607779066461808e+04 2.269731166177272641e+01
6.290611136490714853e+04 2.269956250548058918e+01
6.290729441525855509e+04 2.226260464551340590e+01
6.292706820151444845e+04 2.310722810699292395e+01
6.292803794145817665e+04 2.228918470482465608e+01
6.296210047870649578e+04 2.238473158318640799e+01
6.298601878662479430e+04 2.251678565131540211e+01
6.316823442541846453e+04 2.234932128261712592e+01
6.316825984641929972e+04 2.258470269423483145e+01
6.319510685867581196e+04 2.204657090969314481e+01
6.319834736341518146e+04 2.254247579085952680e+01
6.320130507524187124e+04 2.249805715635751469e+01
6.323119191335950745e+04 2.280472788144079388e+01
6.325427896488700935e+04 2.244461654702231002e+01
6.325609600207853509e+04 2.240521663417672471e+01
6.325923500691403024e+04 2.251974048722587085e+01
6.329406437132693827e+04 2.265161430336517157e+01
6.331611925431020791e+04 2.251044165553437892e+01
6.333905710468445614e+04 2.242267475188695869e+01
6.334701683544014668e+04 2.169571884187435629e+01
6.355423082913835242e+04 2.286067304034153835e+01
6.358122907279577339e+04 2.271170031415788770e+01
6.358123095688471949e+04 2.275894539855045551e+01
6.358125368084595539e+04 2.281668548616879377e+01
6.358528477029788337e+04 2.255140215009890881e+01
6.361018231544676382e+04 2.268967844221921837e+01
6.361525176148382889e+04 2.225705737838875820e+01
6.361530570871823147e+04 2.231428863216709502e+01
6.363812443186606833e+04 2.225421206828118414e+01
6.364007884739016299e+04 2.296564680322798679e+01
6.364008259496092796e+04 2.293287045131344826e+01
6.364108192204117222e+04 2.280058416433622170e+01
6.366605715033421438e+04 2.225857474325561469e+01
6.366608073467872600e+04 2.241175475452420329e+01
6.366708625872984703e+04 2.194844250135415109e+01
6.369500428971768997e+04 2.216429840639788296e+01
6.369798087374062015e+04 2.274326195073919621e+01
