# JD   5-sigma-depth
6.022509962672113033e+04 2.481728357185123102e+01
6.022611284803480521e+04 2.479678245768046452e+01
6.022810904552968714e+04 2.455993598899059549e+01
6.023114043356486218e+04 2.423286461925787449e+01
6.023314295877925906e+04 2.445170545621030556e+01
6.055302705784243881e+04 2.490645306453776797e+01
6.055305168035910901e+04 2.492866146277880190e+01
6.056121989839370508e+04 2.459405381510440947e+01
6.059212557075188670e+04 2.428108369593230265e+01
6.088629223622223071e+04 2.453123399361577128e+01
6.088629268631974992e+04 2.451127539652962284e+01
6.090413928608740389e+04 2.456136600337559628e+01
6.090811594238501857e+04 2.418036516011134651e+01
6.093701181723025365e+04 2.500368948847592421e+01
6.096211904858014168e+04 2.470306640980888346e+01
6.097306704782216548e+04 2.473425363522930809e+01
6.097607966690080502e+04 2.470478361860093841e+01
6.098905192685425573e+04 2.433092226182170137e+01
6.129418308822508698e+04 2.479966583407036751e+01
6.132918908433398610e+04 2.359590683732506022e+01
6.155934836328371603e+04 2.469390369298894328e+01
6.161412827021234261e+04 2.401890095077387244e+01
6.161412871694927162e+04 2.381255743180576445e+01
6.161419429332715663e+04 2.418876881931238643e+01
6.162231744704172888e+04 2.415853558445249050e+01
6.162316027744128951e+04 2.457220247382446487e+01
6.164508412714780570e+04 2.454446109168287649e+01
6.164822015039598773e+04 2.467818239777999167e+01
6.164822292846577329e+04 2.469551665214876124e+01
6.167201482246528030e+04 2.438620842460137794e+01
6.170211530614014919e+04 2.422371158754693710e+01
6.172709469624453050e+04 2.410358071790899714e+01
6.197418591574639140e+04 2.468795825671586641e+01
6.202421121484586911e+04 2.408450439948028077e+01
6.203703280797990737e+04 2.419973940338323004e+01
6.226437546959393512e+04 2.386679622805709045e+01
6.235628706526455790e+04 2.457864575377000094e+01
6.237705089841879817e+04 2.374254124023759971e+01
6.238703626444038673e+04 2.443118240486116122e+01
6.243508770767908572e+04 2.438998769745845507e+01
6.244804896607793489e+04 2.458166004609535094e+01
6.262233772843360202e+04 2.385142234224201729e+01
6.267625600337595097e+04 2.417448715484768940e+01
6.267625645480590902e+04 2.406244254009314076e+01
6.270632221154817671e+04 2.391846065806360500e+01
6.270633290337843937e+04 2.380685725711017753e+01
6.270733368600317044e+04 2.410025822471942547e+01
6.270836065059075190e+04 2.408918234009327364e+01
6.273627452211925993e+04 2.468276265969917560e+01
6.274328304060746450e+04 2.421750176240219332e+01
6.300936238155177125e+04 2.456148808903012437e+01
6.300936330033833656e+04 2.458717471456767356e+01
6.306034620059923327e+04 2.384264540011544398e+01
6.307019251994873048e+04 2.448528238038181115e+01
6.307019296953436424e+04 2.447570445349656509e+01
6.308804209391150653e+04 2.388510471900561072e+01
6.310106482049284386e+04 2.428694815753047109e+01
6.313120635192051850e+04 2.434741701029231109e+01
6.344329872318346315e+04 2.416204703859211733e+01
6.350214413453373709e+04 2.485786094293231585e+01
6.353010741713141033e+04 2.404400313736589467e+01
6.372733632296202995e+04 2.442218504368336340e+01
6.374834707079712098e+04 2.460426988455561315e+01
6.377619197805817385e+04 2.405490036623219652e+01
6.380131512132312491e+04 2.416115101247079266e+01
6.385405648690692033e+04 2.374941686053315593e+01
6.386817646425282146e+04 2.460806052085145978e+01
6.386817919379644445e+04 2.452736011483252909e+01
