# JD   5-sigma-depth
6.022711136238761537e+04 2.361066117871715875e+01
6.023111642080449383e+04 2.352722172874709372e+01
6.023311932203226752e+04 2.386978413588305514e+01
6.052930930322633503e+04 2.332764315529969679e+01
6.055300411023914057e+04 2.373404707777135059e+01
6.058212151392292435e+04 2.400548390870289595e+01
6.059210286316687416e+04 2.331609040125495724e+01
6.061208380245812441e+04 2.361572768114574572e+01
6.090809160554860864e+04 2.373982431335130983e+01
6.093801107523431710e+04 2.394625483666851551e+01
6.117835718606700539e+04 2.387945237472633764e+01
6.118135939721515024e+04 2.410835499338651289e+01
6.126029063368694915e+04 2.362856548861970296e+01
6.129100715298632713e+04 2.350053225204335305e+01
6.132916544928037911e+04 2.319663055652592476e+01
6.155932573959778529e+04 2.381201141569291480e+01
6.159024621877469326e+04 2.359763455550406874e+01
6.162229492870307877e+04 2.343493382558429161e+01
6.165205656317445391e+04 2.386488321087154318e+01
6.167400480829749722e+04 2.354920872161600087e+01
6.197233856301504420e+04 2.357427132266487035e+01
6.197435583032338036e+04 2.339745852338165832e+01
6.200129575768228824e+04 2.384665364127727827e+01
6.203700976558840921e+04 2.319859053742428401e+01
6.226439398180173885e+04 2.325439223486327478e+01
6.232538265897989186e+04 2.346786131846302581e+01
6.232538307890423312e+04 2.346879849193765466e+01
6.235415517233139690e+04 2.376024787122888782e+01
6.235831270236746786e+04 2.353514654999694145e+01
6.238701202024639497e+04 2.363742694612707851e+01
6.242111270057324145e+04 2.366368638456403772e+01
6.244107319804971485e+04 2.300779304795774749e+01
6.244811846898100339e+04 2.302684419181116127e+01
6.244811888290823845e+04 2.310385978201398771e+01
6.270731015979016229e+04 2.362648359334670545e+01
6.270833714245419105e+04 2.281976078438135147e+01
6.274108510428208683e+04 2.378869809455760986e+01
6.274326022250649839e+04 2.362218520420701751e+01
6.300933842113178252e+04 2.366404679741405914e+01
6.300933925168443238e+04 2.370312529153384773e+01
6.309909409377959673e+04 2.364194905193946639e+01
6.309909450836415635e+04 2.367472138676346205e+01
6.310104170117233298e+04 2.300106517801398454e+01
6.313118367650835717e+04 2.357869803395438879e+01
6.315414633797137503e+04 2.360126285082244024e+01
6.342637465774548764e+04 2.423641815475700767e+01
6.344816895988255419e+04 2.368698368990857972e+01
6.344816940202259866e+04 2.370406424823794111e+01
6.347924240312225447e+04 2.382043809186995986e+01
6.374128771244701784e+04 2.292130367474248942e+01
6.374236558774414152e+04 2.381184591058328692e+01
6.374734856194008171e+04 2.383240723561358720e+01
6.374832390127471444e+04 2.340775816355133188e+01
6.382809789215375349e+04 2.369641680719793442e+01
6.382809830607574258e+04 2.370095978549493054e+01
6.383709854391557747e+04 2.394061767828595322e+01
6.386815274800475891e+04 2.382700632938615470e+01
6.386815527394378296e+04 2.379307807766757321e+01
